iShares S&P 500 Value ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Mar 31, 2017"
Total Net Assets,"13,633,070,389.59"
Shares Outstanding,"131,050,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AEP","AMERICAN ELECTRIC POWER INC","Equity","0.35","67.13","721,426.00","48,429,327.38","48,429,327.38","Utilities","2026242","US0255371017","New York Stock Exchange Inc."
"NSC","NORFOLK SOUTHERN CORP","Equity","0.35","111.97","426,294.00","47,732,139.18","47,732,139.18","Industrials","2641894","US6558441084","New York Stock Exchange Inc."
"NKE","NIKE INC CLASS B","Equity","0.34","55.73","836,064.00","46,593,846.72","46,593,846.72","Consumer Discretionary","2640147","US6541061031","New York Stock Exchange Inc."
"MCK","MCKESSON CORP","Equity","0.34","148.26","311,119.00","46,126,502.94","46,126,502.94","Health Care","2378534","US58155Q1031","New York Stock Exchange Inc."
"AXP","AMERICAN EXPRESS","Equity","0.33","79.11","577,589.00","45,693,065.79","45,693,065.79","Financials","2026082","US0258161092","New York Stock Exchange Inc."
"TGT","TARGET CORP","Equity","0.33","55.19","815,976.00","45,033,715.44","45,033,715.44","Consumer Discretionary","2259101","US87612E1064","New York Stock Exchange Inc."
"NEE","NEXTERA ENERGY INC","Equity","0.33","128.37","349,871.00","44,912,940.27","44,912,940.27","Utilities","2328915","US65339F1012","New York Stock Exchange Inc."
"HPQ","HP INC","Equity","0.33","17.88","2,484,479.00","44,422,484.52","44,422,484.52","Information Technology","BYX4D52","US40434L1052","New York Stock Exchange Inc."
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Equity","0.32","91.19","484,278.00","44,161,310.82","44,161,310.82","Materials","B3SPXZ3","NL0009434992","New York Stock Exchange Inc."
"MU","MICRON TECHNOLOGY INC","Equity","0.32","28.90","1,520,852.00","43,952,622.80","43,952,622.80","Information Technology","2588184","US5951121038","NASDAQ"
"VLO","VALERO ENERGY CORP","Equity","0.32","66.29","661,767.00","43,868,534.43","43,868,534.43","Energy","2041364","US91913Y1001","New York Stock Exchange Inc."
"ALL","ALLSTATE CORP","Equity","0.32","81.49","535,707.00","43,654,763.43","43,654,763.43","Financials","2019952","US0200021014","New York Stock Exchange Inc."
"AFL","AFLAC INC","Equity","0.31","72.42","588,963.00","42,652,700.46","42,652,700.46","Financials","2026361","US0010551028","New York Stock Exchange Inc."
"STT","STATE STREET CORP","Equity","0.31","79.61","526,750.00","41,934,567.50","41,934,567.50","Financials","2842040","US8574771031","New York Stock Exchange Inc."
"CL","COLGATE-PALMOLIVE","Equity","0.31","73.19","569,855.00","41,707,687.45","41,707,687.45","Consumer Staples","2209106","US1941621039","New York Stock Exchange Inc."
"SRE","SEMPRA ENERGY","Equity","0.30","110.50","367,591.00","40,618,805.50","40,618,805.50","Utilities","2138158","US8168511090","New York Stock Exchange Inc."
"OXY","OCCIDENTAL PETROLEUM CORP","Equity","0.30","63.36","639,168.00","40,497,684.48","40,497,684.48","Energy","2655408","US6745991058","New York Stock Exchange Inc."
"KR","KROGER","Equity","0.29","29.49","1,355,667.00","39,978,619.83","39,978,619.83","Consumer Staples","2497406","US5010441013","New York Stock Exchange Inc."
"STI","SUNTRUST BANKS INC","Equity","0.29","55.30","720,988.00","39,870,636.40","39,870,636.40","Financials","2860990","US8679141031","New York Stock Exchange Inc."
"EOG","EOG RESOURCES INC","Equity","0.29","97.55","406,230.00","39,627,736.50","39,627,736.50","Energy","2318024","US26875P1012","New York Stock Exchange Inc."
"UNP","UNION PACIFIC CORP","Equity","0.29","105.92","370,133.00","39,204,487.36","39,204,487.36","Industrials","2914734","US9078181081","New York Stock Exchange Inc."
"MPC","MARATHON PETROLEUM CORP","Equity","0.29","50.54","774,348.00","39,135,547.92","39,135,547.92","Energy","B3K3L40","US56585A1025","New York Stock Exchange Inc."
"SYF","SYNCHRONY FINANCIAL","Equity","0.28","34.30","1,130,086.00","38,761,949.80","38,761,949.80","Financials","BP96PS6","US87165B1035","New York Stock Exchange Inc."
"ADM","ARCHER DANIELS MIDLAND","Equity","0.28","46.04","837,872.00","38,575,626.88","38,575,626.88","Consumer Staples","2047317","US0394831020","New York Stock Exchange Inc."
"CAT","CATERPILLAR INC","Equity","0.28","92.76","413,027.00","38,312,384.52","38,312,384.52","Industrials","2180201","US1491231015","New York Stock Exchange Inc."
"EIX","EDISON INTERNATIONAL","Equity","0.28","79.61","478,020.00","38,055,172.20","38,055,172.20","Utilities","2829515","US2810201077","New York Stock Exchange Inc."
"D","DOMINION RESOURCES INC","Equity","0.28","77.57","488,423.00","37,886,972.11","37,886,972.11","Utilities","2542049","US25746U1097","New York Stock Exchange Inc."
"CAH","CARDINAL HEALTH INC","Equity","0.28","81.55","462,826.00","37,743,460.30","37,743,460.30","Health Care","2175672","US14149Y1082","New York Stock Exchange Inc."
"LOW","LOWES COMPANIES INC","Equity","0.28","82.21","457,405.00","37,603,265.05","37,603,265.05","Consumer Discretionary","2536763","US5486611073","New York Stock Exchange Inc."
"WY","WEYERHAEUSER REIT","Equity","0.27","33.98","1,098,909.00","37,340,927.82","37,340,927.82","Real Estate","2958936","US9621661043","New York Stock Exchange Inc."
"PPL","PPL CORP","Equity","0.27","37.39","997,282.00","37,288,373.98","37,288,373.98","Utilities","2680905","US69351T1060","New York Stock Exchange Inc."
"BAX","BAXTER INTERNATIONAL INC","Equity","0.27","51.86","714,281.00","37,042,612.66","37,042,612.66","Health Care","2085102","US0718131099","New York Stock Exchange Inc."
"CCL","CARNIVAL CORP","Equity","0.26","58.91","613,208.00","36,124,083.28","36,124,083.28","Consumer Discretionary","2523044","PA1436583006","New York Stock Exchange Inc."
"DHR","DANAHER CORP","Equity","0.26","85.53","420,697.00","35,982,214.41","35,982,214.41","Health Care","2250870","US2358511028","New York Stock Exchange Inc."
"MTB","M&T BANK CORP","Equity","0.26","154.73","226,579.00","35,058,568.67","35,058,568.67","Financials","2340168","US55261F1049","New York Stock Exchange Inc."
"BLK","BLACKROCK INC.","Equity","0.26","383.51","91,055.00","34,920,503.05","34,920,503.05","Financials","2494504","US09247X1019","New York Stock Exchange Inc."
"WDC","WESTERN DIGITAL CORP","Equity","0.26","82.53","422,648.00","34,881,139.44","34,881,139.44","Information Technology","2954699","US9581021055","NASDAQ"
"ED","CONSOLIDATED EDISON INC","Equity","0.25","77.66","447,575.00","34,758,674.50","34,758,674.50","Utilities","2216850","US2091151041","New York Stock Exchange Inc."
"TMO","THERMO FISHER SCIENTIFIC INC","Equity","0.25","153.60","223,380.00","34,311,168.00","34,311,168.00","Health Care","2886907","US8835561023","New York Stock Exchange Inc."
"PGR","PROGRESSIVE CORP","Equity","0.24","39.18","851,985.00","33,380,772.30","33,380,772.30","Financials","2705024","US7433151039","New York Stock Exchange Inc."
"XEL","XCEL ENERGY INC","Equity","0.24","44.45","744,184.00","33,078,978.80","33,078,978.80","Utilities","2614807","US98389B1008","New York Stock Exchange Inc."
"KMB","KIMBERLY CLARK CORP","Equity","0.24","131.63","250,320.00","32,949,621.60","32,949,621.60","Consumer Staples","2491839","US4943681035","New York Stock Exchange Inc."
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Equity","0.24","44.35","742,707.00","32,939,055.45","32,939,055.45","Utilities","2707677","US7445731067","New York Stock Exchange Inc."
"DLPH","DELPHI AUTOMOTIVE PLC","Equity","0.23","80.49","396,052.00","31,878,225.48","31,878,225.48","Consumer Discretionary","B783TY6","JE00B783TY65","New York Stock Exchange Inc."
"AAL","AMERICAN AIRLINES GROUP INC","Equity","0.23","42.30","739,092.00","31,263,591.60","31,263,591.60","Industrials","BCV7KT2","US02376R1023","NASDAQ"
"IP","INTERNATIONAL PAPER","Equity","0.22","50.78","603,382.00","30,639,737.96","30,639,737.96","Materials","2465254","US4601461035","New York Stock Exchange Inc."
"EMR","EMERSON ELECTRIC","Equity","0.22","59.86","511,068.00","30,592,530.48","30,592,530.48","Industrials","2313405","US2910111044","New York Stock Exchange Inc."
"EBAY","EBAY INC","Equity","0.22","33.57","904,065.00","30,349,462.05","30,349,462.05","Information Technology","2293819","US2786421030","NASDAQ"
"FITB","FIFTH THIRD BANCORP","Equity","0.21","25.40","1,104,325.00","28,049,855.00","28,049,855.00","Financials","2336747","US3167731005","NASDAQ"
"SPG","SIMON PROPERTY GROUP REIT INC","Equity","0.20","172.03","159,541.00","27,445,838.23","27,445,838.23","Real Estate","2812452","US8288061091","New York Stock Exchange Inc."
"ES","EVERSOURCE ENERGY","Equity","0.20","58.78","464,926.00","27,328,350.28","27,328,350.28","Utilities","BVVN4Q8","US30040W1080","New York Stock Exchange Inc."
"DTE","DTE ENERGY","Equity","0.20","102.11","263,258.00","26,881,274.38","26,881,274.38","Utilities","2280220","US2333311072","New York Stock Exchange Inc."
"VFC","VF CORP","Equity","0.20","54.97","486,031.00","26,717,124.07","26,717,124.07","Consumer Discretionary","2928683","US9182041080","New York Stock Exchange Inc."
"HIG","HARTFORD FINANCIAL SERVICES GROUP","Equity","0.19","48.07","548,575.00","26,370,000.25","26,370,000.25","Financials","2476193","US4165151048","New York Stock Exchange Inc."
"MYL","MYLAN NV","Equity","0.19","38.99","675,674.00","26,344,529.26","26,344,529.26","Health Care","BVFMFG8","NL0011031208","NASDAQ"
"HAL","HALLIBURTON","Equity","0.19","49.21","534,215.00","26,288,720.15","26,288,720.15","Energy","2405302","US4062161017","New York Stock Exchange Inc."
"FOXA","TWENTY FIRST CENTURY FOX INC CLASS","Equity","0.19","32.39","804,851.00","26,069,123.89","26,069,123.89","Consumer Discretionary","BBM4S68","US90130A1016","NASDAQ"
"TSN","TYSON FOODS INC CLASS A","Equity","0.19","61.71","420,299.00","25,936,651.29","25,936,651.29","Consumer Staples","2909730","US9024941034","New York Stock Exchange Inc."
"TAP","MOLSON COORS BREWING CLASS B","Equity","0.19","95.71","270,519.00","25,891,373.49","25,891,373.49","Consumer Staples","B067BM3","US60871R2094","New York Stock Exchange Inc."
"RF","REGIONS FINANCIAL CORP","Equity","0.19","14.53","1,767,981.00","25,688,763.93","25,688,763.93","Financials","B01R311","US7591EP1005","New York Stock Exchange Inc."
"APC","ANADARKO PETROLEUM CORP","Equity","0.19","62.00","410,059.00","25,423,658.00","25,423,658.00","Energy","2032380","US0325111070","New York Stock Exchange Inc."
"PFG","PRINCIPAL FINANCIAL GROUP INC","Equity","0.18","63.11","392,095.00","24,745,115.45","24,745,115.45","Financials","2803014","US74251V1026","New York Stock Exchange Inc."
"WLTW","WILLIS TOWERS WATSON PLC","Equity","0.18","130.89","187,536.00","24,546,587.04","24,546,587.04","Financials","BDB6Q21","IE00BDB6Q211","NASDAQ"
"CAG","CONAGRA BRANDS INC","Equity","0.18","40.34","608,026.00","24,527,768.84","24,527,768.84","Consumer Staples","2215460","US2058871029","New York Stock Exchange Inc."
"MON","MONSANTO","Equity","0.18","113.20","212,300.00","24,032,360.00","24,032,360.00","Materials","2654320","US61166W1018","New York Stock Exchange Inc."
"DE","DEERE & CO","Equity","0.17","108.86","219,186.00","23,860,587.96","23,860,587.96","Industrials","2261203","US2441991054","New York Stock Exchange Inc."
"VIAB","VIACOM INC CLASS B","Equity","0.17","46.62","511,364.00","23,839,789.68","23,839,789.68","Consumer Discretionary","B0SRLF4","US92553P2011","NASDAQ"
"CSX","CSX CORP","Equity","0.17","46.55","504,575.00","23,487,966.25","23,487,966.25","Industrials","2160753","US1264081035","NASDAQ"
"GIS","GENERAL MILLS INC","Equity","0.17","59.01","382,630.00","22,578,996.30","22,578,996.30","Consumer Staples","2367026","US3703341046","New York Stock Exchange Inc."
"SJM","JM SMUCKER","Equity","0.16","131.08","170,817.00","22,390,692.36","22,390,692.36","Consumer Staples","2951452","US8326964058","New York Stock Exchange Inc."
"FTI","TECHNIPFMC PLC","Equity","0.16","32.50","686,760.00","22,319,700.00","22,319,700.00","Energy","BDSFG98","GB00BDSFG982","New York Stock Exchange Inc."
"NOV","NATIONAL OILWELL VARCO INC","Equity","0.16","40.09","555,022.00","22,250,831.98","22,250,831.98","Energy","2624486","US6370711011","New York Stock Exchange Inc."
"CME","CME GROUP INC CLASS A","Equity","0.16","118.80","184,379.00","21,904,225.20","21,904,225.20","Financials","2965839","US12572Q1058","NASDAQ"
"PX","PRAXAIR INC","Equity","0.16","118.60","184,029.00","21,825,839.40","21,825,839.40","Materials","2699291","US74005P1049","New York Stock Exchange Inc."
"ECL","ECOLAB INC","Equity","0.16","125.34","173,341.00","21,726,560.94","21,726,560.94","Materials","2304227","US2788651006","New York Stock Exchange Inc."
"LNC","LINCOLN NATIONAL CORP","Equity","0.16","65.45","331,480.00","21,695,366.00","21,695,366.00","Financials","2516378","US5341871094","New York Stock Exchange Inc."
"RTN","RAYTHEON","Equity","0.16","152.50","141,648.00","21,601,320.00","21,601,320.00","Industrials","2758051","US7551115071","New York Stock Exchange Inc."
"HCP","HCP REIT INC","Equity","0.16","31.28","686,641.00","21,478,130.48","21,478,130.48","Real Estate","2417578","US40414L1098","New York Stock Exchange Inc."
"ABC","AMERISOURCEBERGEN CORP","Equity","0.16","88.50","241,957.00","21,413,194.50","21,413,194.50","Health Care","2795393","US03073E1055","New York Stock Exchange Inc."
"BEN","FRANKLIN RESOURCES INC","Equity","0.16","42.14","507,194.00","21,373,155.16","21,373,155.16","Financials","2350684","US3546131018","New York Stock Exchange Inc."
"HBAN","HUNTINGTON BANCSHARES INC","Equity","0.16","13.39","1,593,182.00","21,332,706.98","21,332,706.98","Financials","2445966","US4461501045","NASDAQ"
"BHI","BAKER HUGHES INC","Equity","0.16","59.82","355,298.00","21,253,926.36","21,253,926.36","Energy","2072085","US0572241075","New York Stock Exchange Inc."
"XRAY","DENTSPLY SIRONA INC","Equity","0.15","62.44","337,421.00","21,068,567.24","21,068,567.24","Health Care","BYNPPC6","US24906P1093","NASDAQ"
"FE","FIRSTENERGY CORP","Equity","0.15","31.82","651,028.00","20,715,710.96","20,715,710.96","Utilities","2100920","US3379321074","New York Stock Exchange Inc."
"GPC","GENUINE PARTS","Equity","0.15","92.41","217,698.00","20,117,472.18","20,117,472.18","Consumer Discretionary","2367480","US3724601055","New York Stock Exchange Inc."
"ETR","ENTERGY CORP","Equity","0.15","75.96","263,934.00","20,048,426.64","20,048,426.64","Utilities","2317087","US29364G1031","New York Stock Exchange Inc."
"STX","SEAGATE TECHNOLOGY PLC","Equity","0.15","45.93","432,296.00","19,855,355.28","19,855,355.28","Information Technology","B58JVZ5","IE00B58JVZ52","NASDAQ"
"HSIC","HENRY SCHEIN INC","Equity","0.15","169.97","116,541.00","19,808,473.77","19,808,473.77","Health Care","2416962","US8064071025","NASDAQ"
"WMB","WILLIAMS INC","Equity","0.14","29.59","665,060.00","19,679,125.40","19,679,125.40","Energy","2967181","US9694571004","New York Stock Exchange Inc."
"MRO","MARATHON OIL CORP","Equity","0.14","15.80","1,241,660.00","19,618,228.00","19,618,228.00","Energy","2910970","US5658491064","New York Stock Exchange Inc."
"TEL","TE CONNECTIVITY LTD","Equity","0.14","74.55","260,637.00","19,430,488.35","19,430,488.35","Information Technology","B62B7C3","CH0102993182","New York Stock Exchange Inc."
"AEE","AMEREN CORP","Equity","0.14","54.59","355,420.00","19,402,377.80","19,402,377.80","Utilities","2050832","US0236081024","New York Stock Exchange Inc."
"WRK","WESTROCK","Equity","0.14","52.03","367,384.00","19,114,989.52","19,114,989.52","Materials","BYR0914","US96145D1054","New York Stock Exchange Inc."
