iShares S&P 500 Value ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Apr 28, 2017"
Total Net Assets,"13,597,286,152.59"
Shares Outstanding,"130,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"WHR","WHIRLPOOL CORP","Equity","0.15","185.68","109,252.00","20,285,911.36","20,285,911.36","Consumer Discretionary","2960384","US9633201069","New York Stock Exchange Inc."
"HSIC","HENRY SCHEIN INC","Equity","0.15","173.80","116,233.00","20,201,295.40","20,201,295.40","Health Care","2416962","US8064071025","NASDAQ"
"TEL","TE CONNECTIVITY LTD","Equity","0.15","77.37","259,944.00","20,111,867.28","20,111,867.28","Information Technology","B62B7C3","CH0102993182","New York Stock Exchange Inc."
"ETR","ENTERGY CORP","Equity","0.15","76.26","263,227.00","20,073,691.02","20,073,691.02","Utilities","2317087","US29364G1031","New York Stock Exchange Inc."
"GPC","GENUINE PARTS","Equity","0.15","92.02","217,117.00","19,979,106.34","19,979,106.34","Consumer Discretionary","2367480","US3724601055","New York Stock Exchange Inc."
"ABC","AMERISOURCEBERGEN CORP","Equity","0.15","82.05","241,313.00","19,799,731.65","19,799,731.65","Health Care","2795393","US03073E1055","New York Stock Exchange Inc."
"BLL","BALL CORP","Equity","0.14","76.89","255,664.00","19,658,004.96","19,658,004.96","Materials","2073022","US0584981064","New York Stock Exchange Inc."
"WRK","WESTROCK","Equity","0.14","53.56","366,404.00","19,624,598.24","19,624,598.24","Materials","BYR0914","US96145D1054","New York Stock Exchange Inc."
"IVZ","INVESCO LTD","Equity","0.14","32.94","593,525.00","19,550,713.50","19,550,713.50","Financials","B28XP76","BMG491BT1088","New York Stock Exchange Inc."
"FE","FIRSTENERGY CORP","Equity","0.14","29.94","649,292.00","19,439,802.48","19,439,802.48","Utilities","2100920","US3379321074","New York Stock Exchange Inc."
"AEE","AMEREN CORP","Equity","0.14","54.69","354,460.00","19,385,417.40","19,385,417.40","Utilities","2050832","US0236081024","New York Stock Exchange Inc."
"PPG","PPG INDUSTRIES INC","Equity","0.14","109.84","176,444.00","19,380,608.96","19,380,608.96","Materials","2698470","US6935061076","New York Stock Exchange Inc."
"NOV","NATIONAL OILWELL VARCO INC","Equity","0.14","34.97","553,538.00","19,357,223.86","19,357,223.86","Energy","2624486","US6370711011","New York Stock Exchange Inc."
"AME","AMETEK INC","Equity","0.14","57.20","337,388.00","19,298,593.60","19,298,593.60","Industrials","2089212","US0311001004","New York Stock Exchange Inc."
"APD","AIR PRODUCTS AND CHEMICALS INC","Equity","0.14","140.50","137,292.00","19,289,526.00","19,289,526.00","Materials","2011602","US0091581068","New York Stock Exchange Inc."
"HES","HESS CORP","Equity","0.14","48.83","394,761.00","19,276,179.63","19,276,179.63","Energy","2023748","US42809H1077","New York Stock Exchange Inc."
"L","LOEWS CORP","Equity","0.14","46.62","403,499.00","18,811,123.38","18,811,123.38","Financials","2523022","US5404241086","New York Stock Exchange Inc."
"CNC","CENTENE CORP","Equity","0.14","74.40","251,020.00","18,675,888.00","18,675,888.00","Health Care","2807061","US15135B1017","New York Stock Exchange Inc."
"VRTX","VERTEX PHARMACEUTICALS INC","Equity","0.14","118.30","157,120.00","18,587,296.00","18,587,296.00","Health Care","2931034","US92532F1003","NASDAQ"
"CMS","CMS ENERGY CORP","Equity","0.14","45.40","408,711.00","18,555,479.40","18,555,479.40","Utilities","2219224","US1258961002","New York Stock Exchange Inc."
"MRO","MARATHON OIL CORP","Equity","0.14","14.87","1,238,349.00","18,414,249.63","18,414,249.63","Energy","2910970","US5658491064","New York Stock Exchange Inc."
"TXT","TEXTRON INC","Equity","0.14","46.66","394,374.00","18,401,490.84","18,401,490.84","Industrials","2885937","US8832031012","New York Stock Exchange Inc."
"STX","SEAGATE TECHNOLOGY PLC","Equity","0.13","42.13","431,141.00","18,163,970.33","18,163,970.33","Information Technology","B58JVZ5","IE00B58JVZ52","NASDAQ"
"SYY","SYSCO CORP","Equity","0.13","52.87","342,175.00","18,090,792.25","18,090,792.25","Consumer Staples","2868165","US8718291078","New York Stock Exchange Inc."
"DOV","DOVER CORP","Equity","0.13","78.88","228,687.00","18,038,830.56","18,038,830.56","Industrials","2278407","US2600031080","New York Stock Exchange Inc."
"ARNC","ARCONIC INC","Equity","0.13","27.33","647,989.00","17,709,539.37","17,709,539.37","Industrials","BD3D9G5","US03965L1008","New York Stock Exchange Inc."
"CCI","CROWN CASTLE INTERNATIONAL REIT CO","Equity","0.13","94.60","184,644.00","17,467,322.40","17,467,322.40","Real Estate","BTGQCX1","US22822V1017","New York Stock Exchange Inc."
"HCA","HCA HOLDINGS INC","Equity","0.13","84.21","207,193.00","17,447,722.53","17,447,722.53","Health Care","B4MGBG6","US40412C1018","New York Stock Exchange Inc."
"EMN","EASTMAN CHEMICAL","Equity","0.13","79.75","215,388.00","17,177,193.00","17,177,193.00","Materials","2298386","US2774321002","New York Stock Exchange Inc."
"USD","USD CASH","Cash","0.13","100.00","17,000,508.00","17,000,508.09","17,000,508.09","Cash and/or Derivatives","-","-","-"
"CFG","CITIZENS FINANCIAL GROUP INC","Equity","0.12","36.71","461,870.00","16,955,247.70","16,955,247.70","Financials","BQRX1X3","US1746101054","New York Stock Exchange Inc."
"WFM","WHOLE FOODS MARKET INC","Equity","0.12","36.37","464,789.00","16,904,375.93","16,904,375.93","Consumer Staples","2963899","US9668371068","NASDAQ"
"PCAR","PACCAR INC","Equity","0.12","66.73","247,717.00","16,530,155.41","16,530,155.41","Industrials","2665861","US6937181088","NASDAQ"
"DHI","D R HORTON INC","Equity","0.12","32.89","497,225.00","16,353,730.25","16,353,730.25","Consumer Discretionary","2250687","US23331A1097","New York Stock Exchange Inc."
"XL","XL GROUP LTD","Equity","0.12","41.85","388,804.00","16,271,447.40","16,271,447.40","Financials","BD95VZ8","BMG982941046","New York Stock Exchange Inc."
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Equity","0.12","60.23","266,979.00","16,080,145.17","16,080,145.17","Information Technology","2257019","US1924461023","NASDAQ"
"PSA","PUBLIC STORAGE REIT","Equity","0.12","209.38","76,283.00","15,972,134.54","15,972,134.54","Real Estate","2852533","US74460D1090","New York Stock Exchange Inc."
"SWK","STANLEY BLACK & DECKER INC","Equity","0.12","136.15","116,359.00","15,842,277.85","15,842,277.85","Industrials","B3Q2FJ4","US8545021011","New York Stock Exchange Inc."
"DVA","DAVITA INC","Equity","0.12","69.01","228,971.00","15,801,288.71","15,801,288.71","Health Care","2898087","US23918K1088","New York Stock Exchange Inc."
"PNR","PENTAIR","Equity","0.12","64.51","244,655.00","15,782,694.05","15,782,694.05","Industrials","BLS09M3","IE00BLS09M33","New York Stock Exchange Inc."
"UNM","UNUM","Equity","0.11","46.33","337,157.00","15,620,483.81","15,620,483.81","Financials","2433842","US91529Y1064","New York Stock Exchange Inc."
"PRGO","PERRIGO PLC","Equity","0.11","73.94","210,861.00","15,591,062.34","15,591,062.34","Health Care","BGH1M56","IE00BGH1M568","New York Stock Exchange Inc."
"SLG","SL GREEN REALTY REIT CORP","Equity","0.11","104.93","147,389.00","15,465,527.77","15,465,527.77","Real Estate","2096847","US78440X1019","New York Stock Exchange Inc."
"LEN","LENNAR A CORP","Equity","0.11","50.50","298,837.00","15,091,268.50","15,091,268.50","Consumer Discretionary","2511920","US5260571048","New York Stock Exchange Inc."
"CA","CA INC","Equity","0.11","32.83","457,605.00","15,023,172.15","15,023,172.15","Information Technology","2214832","US12673P1057","NASDAQ"
"AMP","AMERIPRISE FINANCE INC","Equity","0.11","127.85","117,484.00","15,020,329.40","15,020,329.40","Financials","B0J7D57","US03076C1062","New York Stock Exchange Inc."
"ROP","ROPER TECHNOLOGIES INC","Equity","0.11","218.70","67,506.00","14,763,562.20","14,763,562.20","Industrials","2749602","US7766961061","New York Stock Exchange Inc."
"DXC","DXC TECHNOLOGY","Equity","0.11","75.34","195,422.00","14,723,093.48","14,723,093.48","Information Technology","BYXD7B3","US23355L1061","New York Stock Exchange Inc."
"KEY","KEYCORP","Equity","0.11","18.24","801,378.00","14,617,134.72","14,617,134.72","Financials","2490911","US4932671088","New York Stock Exchange Inc."
"SYMC","SYMANTEC CORP","Equity","0.11","31.63","461,464.00","14,596,106.32","14,596,106.32","Information Technology","2861078","US8715031089","NASDAQ"
"VTR","VENTAS REIT INC","Equity","0.11","64.01","224,269.00","14,355,458.69","14,355,458.69","Real Estate","2927925","US92276F1003","New York Stock Exchange Inc."
"KSU","KANSAS CITY SOUTHERN","Equity","0.10","90.07","157,072.00","14,147,475.04","14,147,475.04","Industrials","2607647","US4851703029","New York Stock Exchange Inc."
"SCG","SCANA CORP","Equity","0.10","66.31","210,213.00","13,939,224.03","13,939,224.03","Utilities","2545844","US80589M1027","New York Stock Exchange Inc."
"MOS","MOSAIC","Equity","0.10","26.93","515,058.00","13,870,511.94","13,870,511.94","Materials","B3NPHP6","US61945C1036","New York Stock Exchange Inc."
"PNW","PINNACLE WEST CORP","Equity","0.10","85.09","162,920.00","13,862,862.80","13,862,862.80","Utilities","2048804","US7234841010","New York Stock Exchange Inc."
"HRL","HORMEL FOODS CORP","Equity","0.10","35.08","394,623.00","13,843,374.84","13,843,374.84","Consumer Staples","2437264","US4404521001","New York Stock Exchange Inc."
"AMG","AFFILIATED MANAGERS GROUP INC","Equity","0.10","165.59","83,110.00","13,762,184.90","13,762,184.90","Financials","2127899","US0082521081","New York Stock Exchange Inc."
"DVN","DEVON ENERGY CORP","Equity","0.10","39.49","347,197.00","13,710,809.53","13,710,809.53","Energy","2480677","US25179M1036","New York Stock Exchange Inc."
"TSO","TESORO CORP","Equity","0.10","79.71","171,183.00","13,644,996.93","13,644,996.93","Energy","2884569","US8816091016","New York Stock Exchange Inc."
"WEC","WEC ENERGY GROUP INC","Equity","0.10","60.52","221,656.00","13,414,621.12","13,414,621.12","Utilities","BYY8XK8","US92939U1060","New York Stock Exchange Inc."
"GT","GOODYEAR TIRE & RUBBER","Equity","0.10","36.23","368,911.00","13,365,645.53","13,365,645.53","Consumer Discretionary","2378200","US3825501014","NASDAQ"
"NWL","NEWELL BRANDS INC","Equity","0.10","47.74","276,833.00","13,216,007.42","13,216,007.42","Consumer Discretionary","2635701","US6512291062","New York Stock Exchange Inc."
"M","MACYS INC","Equity","0.10","29.22","444,977.00","13,002,227.94","13,002,227.94","Consumer Discretionary","2345022","US55616P1049","New York Stock Exchange Inc."
"RCL","ROYAL CARIBBEAN CRUISES LTD","Equity","0.09","106.60","120,130.00","12,805,858.00","12,805,858.00","Consumer Discretionary","2754907","LR0008862868","New York Stock Exchange Inc."
"CXO","CONCHO RESOURCES INC","Equity","0.09","126.66","100,245.00","12,697,031.70","12,697,031.70","Energy","B1YWRK7","US20605P1012","New York Stock Exchange Inc."
"ZBH","ZIMMER BIOMET HOLDINGS INC","Equity","0.09","119.65","105,755.00","12,653,585.75","12,653,585.75","Health Care","2783815","US98956P1021","New York Stock Exchange Inc."
"QRVO","QUORVO INC","Equity","0.09","68.03","185,391.00","12,612,149.73","12,612,149.73","Information Technology","BR9YYP4","US74736K1016","NASDAQ"
"NBL","NOBLE ENERGY INC","Equity","0.09","32.33","386,682.00","12,501,429.06","12,501,429.06","Energy","2640761","US6550441058","New York Stock Exchange Inc."
"BWA","BORGWARNER INC","Equity","0.09","42.28","292,547.00","12,368,887.16","12,368,887.16","Consumer Discretionary","2111955","US0997241064","New York Stock Exchange Inc."
"ILMN","ILLUMINA INC","Equity","0.09","184.86","66,828.00","12,353,824.08","12,353,824.08","Health Care","2613990","US4523271090","NASDAQ"
"BBY","BEST BUY INC","Equity","0.09","51.81","237,580.00","12,309,019.80","12,309,019.80","Consumer Discretionary","2094670","US0865161014","New York Stock Exchange Inc."
"SHW","SHERWIN WILLIAMS","Equity","0.09","334.68","36,761.00","12,303,171.48","12,303,171.48","Materials","2804211","US8243481061","New York Stock Exchange Inc."
"TMK","TORCHMARK CORP","Equity","0.09","76.71","160,254.00","12,293,084.34","12,293,084.34","Financials","2896713","US8910271043","New York Stock Exchange Inc."
"VNO","VORNADO REALTY TRUST REIT TRUST","Equity","0.09","96.24","126,709.00","12,194,474.16","12,194,474.16","Real Estate","2933632","US9290421091","New York Stock Exchange Inc."
"LUK","LEUCADIA NATIONAL CORP","Equity","0.09","25.39","476,491.00","12,098,106.49","12,098,106.49","Financials","2513012","US5272881047","New York Stock Exchange Inc."
"K","KELLOGG","Equity","0.09","71.00","170,173.00","12,082,283.00","12,082,283.00","Consumer Staples","2486813","US4878361082","New York Stock Exchange Inc."
"EL","ESTEE LAUDER INC CLASS A","Equity","0.09","87.14","136,607.00","11,903,933.98","11,903,933.98","Consumer Staples","2320524","US5184391044","New York Stock Exchange Inc."
"ZION","ZIONS BANCORPORATION","Equity","0.09","40.03","295,342.00","11,822,540.26","11,822,540.26","Financials","2989828","US9897011071","NASDAQ"
"NUE","NUCOR CORP","Equity","0.09","61.33","192,404.00","11,800,137.32","11,800,137.32","Materials","2651086","US6703461052","New York Stock Exchange Inc."
"PVH","PVH CORP","Equity","0.09","101.03","115,988.00","11,718,267.64","11,718,267.64","Consumer Discretionary","B3V9F12","US6936561009","New York Stock Exchange Inc."
"LVLT","LEVEL COMMUNICATIONS INC","Equity","0.08","60.76","189,068.00","11,487,771.68","11,487,771.68","Telecommunications","B5LL299","US52729N3089","New York Stock Exchange Inc."
"MHK","MOHAWK INDUSTRIES INC","Equity","0.08","234.79","48,901.00","11,481,465.79","11,481,465.79","Consumer Discretionary","2598699","US6081901042","New York Stock Exchange Inc."
"NI","NISOURCE INC","Equity","0.08","24.25","473,284.00","11,477,137.00","11,477,137.00","Utilities","2645409","US65473P1057","New York Stock Exchange Inc."
"EQR","EQUITY RESIDENTIAL REIT","Equity","0.08","64.58","177,156.00","11,440,734.48","11,440,734.48","Real Estate","2319157","US29476L1070","New York Stock Exchange Inc."
"CLX","CLOROX","Equity","0.08","133.69","84,919.00","11,352,821.11","11,352,821.11","Consumer Staples","2204026","US1890541097","New York Stock Exchange Inc."
"FOX","TWENTY-FIRST CENTURY FOX INC CLASS","Equity","0.08","29.86","370,628.00","11,066,952.08","11,066,952.08","Consumer Discretionary","BBM4S80","US90130A2006","NASDAQ"
"MAC","MACERICH REIT","Equity","0.08","62.43","176,877.00","11,042,431.11","11,042,431.11","Real Estate","2543967","US5543821012","New York Stock Exchange Inc."
"ESS","ESSEX PROPERTY TRUST REIT INC TRUS","Equity","0.08","244.47","45,081.00","11,020,952.07","11,020,952.07","Real Estate","2316619","US2971781057","New York Stock Exchange Inc."
"AES","AES CORP","Equity","0.08","11.31","970,289.00","10,973,968.59","10,973,968.59","Utilities","2002479","US00130H1059","New York Stock Exchange Inc."
"MJN","MEAD JOHNSON NUTRITION","Equity","0.08","88.72","123,416.00","10,949,467.52","10,949,467.52","Consumer Staples","B4W9F29","US5828391061","New York Stock Exchange Inc."
"LLL","L3 TECHNOLOGIES INC","Equity","0.08","171.77","62,937.00","10,810,688.49","10,810,688.49","Industrials","BYZGYC0","US5024131071","New York Stock Exchange Inc."
"MNST","MONSTER BEVERAGE CORP","Equity","0.08","45.38","235,182.00","10,672,559.16","10,672,559.16","Consumer Staples","BZ07BW4","US61174X1090","NASDAQ"
"SRCL","STERICYCLE INC","Equity","0.08","85.34","124,496.00","10,624,488.64","10,624,488.64","Industrials","2860826","US8589121081","NASDAQ"
"FLR","FLUOR CORP","Equity","0.08","51.32","203,912.00","10,464,763.84","10,464,763.84","Industrials","2696838","US3434121022","New York Stock Exchange Inc."
"NTRS","NORTHERN TRUST CORP TRUST","Equity","0.08","90.00","114,057.00","10,265,130.00","10,265,130.00","Financials","2648668","US6658591044","NASDAQ"
"PH","PARKER-HANNIFIN CORP","Equity","0.07","160.80","62,690.00","10,080,552.00","10,080,552.00","Industrials","2671501","US7010941042","New York Stock Exchange Inc."
"KSS","KOHLS CORP","Equity","0.07","39.03","257,026.00","10,031,724.78","10,031,724.78","Consumer Discretionary","2496113","US5002551043","New York Stock Exchange Inc."
"BXP","BOSTON PROPERTIES REIT INC","Equity","0.07","126.60","78,786.00","9,974,307.60","9,974,307.60","Real Estate","2019479","US1011211018","New York Stock Exchange Inc."
"LB","L BRANDS INC","Equity","0.07","52.81","187,578.00","9,905,994.18","9,905,994.18","Consumer Discretionary","B9M2WX3","US5017971046","New York Stock Exchange Inc."
"DPS","DR PEPPER SNAPPLE GROUP INC","Equity","0.07","91.65","107,698.00","9,870,521.70","9,870,521.70","Consumer Staples","B2QW0Z8","US26138E1091","New York Stock Exchange Inc."
"JEC","JACOBS ENGINEERING GROUP INC","Equity","0.07","54.92","178,626.00","9,810,139.92","9,810,139.92","Industrials","2469052","US4698141078","New York Stock Exchange Inc."
"APA","APACHE CORP","Equity","0.07","48.64","201,197.00","9,786,222.08","9,786,222.08","Energy","2043962","US0374111054","New York Stock Exchange Inc."
"FLS","FLOWSERVE CORP","Equity","0.07","50.87","191,961.00","9,765,056.07","9,765,056.07","Industrials","2288406","US34354P1057","New York Stock Exchange Inc."
"FCX","FREEPORT MCMORAN INC","Equity","0.07","12.75","763,912.00","9,739,878.00","9,739,878.00","Materials","2352118","US35671D8570","New York Stock Exchange Inc."
"LH","LABORATORY CORPORATION OF AMERICA","Equity","0.07","140.15","68,767.00","9,637,695.05","9,637,695.05","Health Care","2586122","US50540R4092","New York Stock Exchange Inc."
"HP","HELMERICH & PAYNE INC","Equity","0.07","60.64","158,854.00","9,632,906.56","9,632,906.56","Energy","2420101","US4234521015","New York Stock Exchange Inc."
"PKI","PERKINELMER INC","Equity","0.07","59.41","160,649.00","9,544,157.09","9,544,157.09","Health Care","2305844","US7140461093","New York Stock Exchange Inc."
"PHM","PULTEGROUP INC","Equity","0.07","22.67","420,760.00","9,538,629.20","9,538,629.20","Consumer Discretionary","2708841","US7458671010","New York Stock Exchange Inc."
"SPLS","STAPLES INC","Equity","0.07","9.77","958,542.00","9,364,955.34","9,364,955.34","Consumer Discretionary","2841489","US8550301027","NASDAQ"
"DISH","DISH NETWORK CORP CLASS A","Equity","0.07","64.44","142,592.00","9,188,628.48","9,188,628.48","Consumer Discretionary","2303581","US25470M1099","NASDAQ"
"COL","ROCKWELL COLLINS INC","Equity","0.07","104.09","87,946.00","9,154,299.14","9,154,299.14","Industrials","2767228","US7743411016","New York Stock Exchange Inc."
"CF","CF INDUSTRIES HOLDINGS INC","Equity","0.07","26.74","340,202.00","9,097,001.48","9,097,001.48","Materials","B0G4K50","US1252691001","New York Stock Exchange Inc."
"NLSN","NIELSEN HOLDINGS PLC","Equity","0.07","41.13","220,269.00","9,059,663.97","9,059,663.97","Industrials","BWFY550","GB00BWFY5505","New York Stock Exchange Inc."
"A","AGILENT TECHNOLOGIES INC","Equity","0.07","55.05","164,119.00","9,034,750.95","9,034,750.95","Health Care","2520153","US00846U1016","New York Stock Exchange Inc."
"CMG","CHIPOTLE MEXICAN GRILL INC","Equity","0.07","474.47","19,029.00","9,028,689.63","9,028,689.63","Consumer Discretionary","B0X7DZ3","US1696561059","New York Stock Exchange Inc."
"XRX","XEROX CORP","Equity","0.07","7.19","1,243,954.00","8,944,029.26","8,944,029.26","Information Technology","2985202","US9841211033","New York Stock Exchange Inc."
"CBG","CBRE GROUP INC CLASS A","Equity","0.07","35.81","247,544.00","8,864,550.64","8,864,550.64","Real Estate","B6WVMH3","US12504L1098","New York Stock Exchange Inc."
"O","REALTY INCOME REIT CORP","Equity","0.07","58.35","151,504.00","8,840,258.40","8,840,258.40","Real Estate","2724193","US7561091049","New York Stock Exchange Inc."
"TROW","T ROWE PRICE GROUP INC","Equity","0.06","70.89","124,661.00","8,837,218.29","8,837,218.29","Financials","2702337","US74144T1088","NASDAQ"
"PBCT","PEOPLES UNITED FINANCIAL INC","Equity","0.06","17.47","502,544.00","8,779,443.68","8,779,443.68","Financials","B1W41J2","US7127041058","NASDAQ"
"ADSK","AUTODESK INC","Equity","0.06","90.07","97,438.00","8,776,240.66","8,776,240.66","Information Technology","2065159","US0527691069","NASDAQ"
"KMX","CARMAX INC","Equity","0.06","58.50","149,967.00","8,773,069.50","8,773,069.50","Consumer Discretionary","2983563","US1431301027","New York Stock Exchange Inc."
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Equity","0.06","120.76","71,474.00","8,631,200.24","8,631,200.24","Health Care","2923785","US9139031002","New York Stock Exchange Inc."
"RHI","ROBERT HALF","Equity","0.06","46.05","186,191.00","8,574,095.55","8,574,095.55","Industrials","2110703","US7703231032","New York Stock Exchange Inc."
"BBBY","BED BATH AND BEYOND INC","Equity","0.06","38.75","219,600.00","8,509,500.00","8,509,500.00","Consumer Discretionary","2085878","US0758961009","NASDAQ"
"GPS","GAP INC","Equity","0.06","26.20","322,560.00","8,451,072.00","8,451,072.00","Consumer Discretionary","2360326","US3647601083","New York Stock Exchange Inc."
"COG","CABOT OIL & GAS CORP","Equity","0.06","23.24","363,378.00","8,444,904.72","8,444,904.72","Energy","2162340","US1270971039","New York Stock Exchange Inc."
"CMA","COMERICA INC","Equity","0.06","70.70","116,401.00","8,229,550.70","8,229,550.70","Financials","2212870","US2003401070","New York Stock Exchange Inc."
"ADS","ALLIANCE DATA SYSTEMS CORP","Equity","0.06","249.63","32,892.00","8,210,829.96","8,210,829.96","Information Technology","2762030","US0185811082","New York Stock Exchange Inc."
"JWN","NORDSTROM INC","Equity","0.06","48.27","168,046.00","8,111,580.42","8,111,580.42","Consumer Discretionary","2641827","US6556641008","New York Stock Exchange Inc."
"XLNX","XILINX INC","Equity","0.06","63.11","128,239.00","8,093,163.29","8,093,163.29","Information Technology","2985677","US9839191015","NASDAQ"
"COH","COACH INC","Equity","0.06","39.39","205,309.00","8,087,121.51","8,087,121.51","Consumer Discretionary","2646015","US1897541041","New York Stock Exchange Inc."
"DGX","QUEST DIAGNOSTICS INC","Equity","0.06","105.51","76,027.00","8,021,608.77","8,021,608.77","Health Care","2702791","US74834L1008","New York Stock Exchange Inc."
"TGNA","TEGNA INC","Equity","0.06","25.48","314,185.00","8,005,433.80","8,005,433.80","Consumer Discretionary","BZ0P3Z5","US87901J1051","New York Stock Exchange Inc."
"OMC","OMNICOM GROUP INC","Equity","0.06","82.12","95,987.00","7,882,452.44","7,882,452.44","Consumer Discretionary","2279303","US6819191064","New York Stock Exchange Inc."
"AIZ","ASSURANT INC","Equity","0.06","96.24","81,843.00","7,876,570.32","7,876,570.32","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
"NRG","NRG ENERGY INC","Equity","0.06","16.90","461,372.00","7,797,186.80","7,797,186.80","Utilities","2212922","US6293775085","New York Stock Exchange Inc."
"CNP","CENTERPOINT ENERGY INC","Equity","0.06","28.53","265,605.00","7,577,710.65","7,577,710.65","Utilities","2440637","US15189T1079","New York Stock Exchange Inc."
"CHRW","CH ROBINSON WORLDWIDE INC","Equity","0.06","72.70","103,929.00","7,555,638.30","7,555,638.30","Industrials","2116228","US12541W2098","NASDAQ"
"HRB","H&R BLOCK INC","Equity","0.06","24.79","301,837.00","7,482,539.23","7,482,539.23","Consumer Discretionary","2105505","US0936711052","New York Stock Exchange Inc."
"JNPR","JUNIPER NETWORKS INC","Equity","0.05","30.07","245,547.00","7,383,598.29","7,383,598.29","Information Technology","2431846","US48203R1041","New York Stock Exchange Inc."
"HOLX","HOLOGIC INC","Equity","0.05","45.15","163,197.00","7,368,344.55","7,368,344.55","Health Care","2433530","US4364401012","NASDAQ"
"MNK","MALLINCKRODT","Equity","0.05","46.92","152,433.00","7,152,156.36","7,152,156.36","Health Care","BBJTYC4","IE00BBGT3753","New York Stock Exchange Inc."
"XEC","CIMAREX ENERGY","Equity","0.05","116.68","61,223.00","7,143,499.64","7,143,499.64","Energy","2987521","US1717981013","New York Stock Exchange Inc."
"COTY","COTY INC CLASS A","Equity","0.05","17.85","399,463.00","7,130,414.55","7,130,414.55","Consumer Staples","BBBSMJ2","US2220702037","New York Stock Exchange Inc."
"NWSA","NEWS CORP CLASS A","Equity","0.05","12.72","557,043.00","7,085,586.96","7,085,586.96","Consumer Discretionary","BBGVT40","US65249B1098","NASDAQ"
"TIF","TIFFANY","Equity","0.05","91.65","77,147.00","7,070,522.55","7,070,522.55","Consumer Discretionary","2892090","US8865471085","New York Stock Exchange Inc."
"LNT","ALLIANT ENERGY CORP","Equity","0.05","39.32","178,184.00","7,006,194.88","7,006,194.88","Utilities","2973821","US0188021085","New York Stock Exchange Inc."
"CINF","CINCINNATI FINANCIAL CORP","Equity","0.05","72.09","96,506.00","6,957,117.54","6,957,117.54","Financials","2196888","US1720621010","NASDAQ"
"WAT","WATER CORP CORP","Equity","0.05","169.89","40,130.00","6,817,685.70","6,817,685.70","Health Care","2937689","US9418481035","New York Stock Exchange Inc."
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Equity","0.05","138.59","48,919.00","6,779,684.21","6,779,684.21","Materials","2464165","US4595061015","New York Stock Exchange Inc."
"SNA","SNAP ON INC","Equity","0.05","167.53","40,284.00","6,748,778.52","6,748,778.52","Industrials","2818740","US8330341012","New York Stock Exchange Inc."
"RL","RALPH LAUREN CORP CLASS A","Equity","0.05","80.72","83,037.00","6,702,746.64","6,702,746.64","Consumer Discretionary","B4V9661","US7512121010","New York Stock Exchange Inc."
"SIG","SIGNET JEWELERS LTD","Equity","0.05","65.84","101,196.00","6,662,744.64","6,662,744.64","Consumer Discretionary","B3CTNK6","BMG812761002","New York Stock Exchange Inc."
"MAS","MASCO CORP","Equity","0.05","37.02","178,985.00","6,626,024.70","6,626,024.70","Industrials","2570200","US5745991068","New York Stock Exchange Inc."
"NAVI","NAVIENT CORP","Equity","0.05","15.20","424,925.00","6,458,860.00","6,458,860.00","Financials","BLP5GX1","US63938C1080","NASDAQ"
"CHD","CHURCH AND DWIGHT INC","Equity","0.05","49.53","130,031.00","6,440,435.43","6,440,435.43","Consumer Staples","2195841","US1713401024","New York Stock Exchange Inc."
"MAA","MID AMERICA APARTMENT COMMUNITIES","Equity","0.05","99.21","64,796.00","6,428,411.16","6,428,411.16","Real Estate","2589132","US59522J1034","New York Stock Exchange Inc."
"CPB","CAMPBELL SOUP","Equity","0.05","57.54","110,793.00","6,375,029.22","6,375,029.22","Consumer Staples","2162845","US1344291091","New York Stock Exchange Inc."
"RJF","RAYMOND JAMES INC","Equity","0.05","74.52","84,456.00","6,293,661.12","6,293,661.12","Financials","2718992","US7547301090","New York Stock Exchange Inc."
"RIG","TRANSOCEAN LTD","Equity","0.05","11.03","567,228.00","6,256,524.84","6,256,524.84","Energy","B3KFWW1","CH0048265513","New York Stock Exchange Inc."
"NDAQ","NASDAQ INC","Equity","0.05","68.87","90,405.00","6,226,192.35","6,226,192.35","Financials","2965107","US6311031081","NASDAQ"
"MKC","MCCORMICK & CO NON-VOTING INC","Equity","0.04","99.90","60,516.00","6,045,548.40","6,045,548.40","Consumer Staples","2550161","US5797802064","New York Stock Exchange Inc."
"IPG","INTERPUBLIC GROUP OF COMPANIES INC","Equity","0.04","23.57","256,449.00","6,044,502.93","6,044,502.93","Consumer Discretionary","2466321","US4606901001","New York Stock Exchange Inc."
"NTAP","NETAPP INC","Equity","0.04","39.85","151,250.00","6,027,312.50","6,027,312.50","Information Technology","2630643","US64110D1046","NASDAQ"
"EQT","EQT CORP","Equity","0.04","58.14","102,411.00","5,954,175.54","5,954,175.54","Energy","2319414","US26884L1098","New York Stock Exchange Inc."
"SEE","SEALED AIR CORP","Equity","0.04","44.02","133,059.00","5,857,257.18","5,857,257.18","Materials","2232793","US81211K1007","New York Stock Exchange Inc."
