iShares S&P 500 Value ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Aug 31, 2017"
Total Net Assets,"13,454,436,535.97"
Shares Outstanding,"127,950,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"DIS","WALT DISNEY","Equity","0.65","101.20","860,351.00","87,067,521.20","87,067,521.20","Consumer Discretionary","2270726","US2546871060","New York Stock Exchange Inc."
"AMGN","AMGEN INC","Equity","0.63","177.77","477,671.00","84,915,573.67","84,915,573.67","Health Care","2023607","US0311621009","NASDAQ"
"BK","BANK OF NEW YORK MELLON CORP","Equity","0.58","52.28","1,499,981.00","78,419,006.68","78,419,006.68","Financials","B1Z77F6","US0640581007","New York Stock Exchange Inc."
"COP","CONOCOPHILLIPS","Equity","0.58","43.66","1,784,473.00","77,910,091.18","77,910,091.18","Energy","2685717","US20825C1045","New York Stock Exchange Inc."
"AIG","AMERICAN INTERNATIONAL GROUP INC","Equity","0.57","60.48","1,268,620.00","76,726,137.60","76,726,137.60","Financials","2027342","US0268747849","New York Stock Exchange Inc."
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","0.56","143.03","530,285.00","75,846,663.55","75,846,663.55","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"ANTM","ANTHEM INC","Equity","0.56","196.04","382,232.00","74,932,761.28","74,932,761.28","Health Care","BSPHGL4","US0367521038","New York Stock Exchange Inc."
"MET","METLIFE INC","Equity","0.54","46.83","1,558,503.00","72,984,695.49","72,984,695.49","Financials","2573209","US59156R1086","New York Stock Exchange Inc."
"GM","GENERAL MOTORS","Equity","0.54","36.54","1,980,859.00","72,380,587.86","72,380,587.86","Consumer Discretionary","B665KZ5","US37045V1008","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","0.53","159.97","446,768.00","71,469,476.96","71,469,476.96","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"SLB","SCHLUMBERGER NV","Equity","0.52","63.51","1,102,346.00","70,009,994.46","70,009,994.46","Energy","2779201","AN8068571086","New York Stock Exchange Inc."
"KHC","KRAFT HEINZ","Equity","0.52","80.75","860,630.00","69,495,872.50","69,495,872.50","Consumer Staples","BYRY499","US5007541064","NASDAQ"
"SO","SOUTHERN","Equity","0.52","48.26","1,434,669.00","69,237,125.94","69,237,125.94","Utilities","2829601","US8425871071","New York Stock Exchange Inc."
"CI","CIGNA CORP","Equity","0.50","182.06","369,291.00","67,233,119.46","67,233,119.46","Health Care","2196479","US1255091092","New York Stock Exchange Inc."
"BMY","BRISTOL MYERS SQUIBB","Equity","0.48","60.48","1,069,361.00","64,674,953.28","64,674,953.28","Health Care","2126335","US1101221083","New York Stock Exchange Inc."
"BA","BOEING","Equity","0.48","239.66","267,200.00","64,037,152.00","64,037,152.00","Industrials","2108601","US0970231058","New York Stock Exchange Inc."
"LLY","ELI LILLY","Equity","0.47","81.29","784,338.00","63,758,836.02","63,758,836.02","Health Care","2516152","US5324571083","New York Stock Exchange Inc."
"PRU","PRUDENTIAL FINANCIAL INC","Equity","0.47","102.08","618,815.00","63,168,635.20","63,168,635.20","Financials","2819118","US7443201022","New York Stock Exchange Inc."
"HON","HONEYWELL INTERNATIONAL INC","Equity","0.46","138.27","450,853.00","62,339,444.31","62,339,444.31","Industrials","2020459","US4385161066","New York Stock Exchange Inc."
"F","F MOTOR","Equity","0.46","11.03","5,641,654.00","62,227,443.62","62,227,443.62","Consumer Discretionary","2615468","US3453708600","New York Stock Exchange Inc."
"MMM","3M","Equity","0.42","204.32","275,843.00","56,360,241.76","56,360,241.76","Industrials","2595708","US88579Y1010","New York Stock Exchange Inc."
"COF","CAPITAL ONE FINANCIAL CORP","Equity","0.41","79.61","696,663.00","55,461,341.43","55,461,341.43","Financials","2654461","US14040H1059","New York Stock Exchange Inc."
"BBT","BB AND T CORP","Equity","0.40","46.09","1,170,369.00","53,942,307.21","53,942,307.21","Financials","2830904","US0549371070","New York Stock Exchange Inc."
"ESRX","EXPRESS SCRIPTS HOLDING","Equity","0.40","62.82","856,139.00","53,782,651.98","53,782,651.98","Health Care","B7QQYV9","US30219G1085","NASDAQ"
"JCI","JOHNSON CONTROLS INTERNATIONAL PLC","Equity","0.40","39.59","1,353,185.00","53,572,594.15","53,572,594.15","Industrials","BY7QL61","IE00BY7QL619","New York Stock Exchange Inc."
"KMI","KINDER MORGAN INC","Equity","0.40","19.33","2,769,379.00","53,532,096.07","53,532,096.07","Energy","B3NQ4P8","US49456B1017","New York Stock Exchange Inc."
"PSX","PHILLIPS","Equity","0.39","83.81","632,783.00","53,033,543.23","53,033,543.23","Energy","B78C4Y8","US7185461040","New York Stock Exchange Inc."
"DD","E I DU PONT DE NEMOURS","Equity","0.39","83.93","627,552.00","52,670,439.36","52,670,439.36","Materials","2018175","US2635341090","New York Stock Exchange Inc."
"AEP","AMERICAN ELECTRIC POWER INC","Equity","0.39","73.63","709,275.00","52,223,918.25","52,223,918.25","Utilities","2026242","US0255371017","New York Stock Exchange Inc."
"PCG","PG&E CORP","Equity","0.39","70.38","736,534.00","51,837,262.92","51,837,262.92","Utilities","2689560","US69331C1080","New York Stock Exchange Inc."
"NEE","NEXTERA ENERGY INC","Equity","0.39","150.51","344,406.00","51,836,547.06","51,836,547.06","Utilities","2328915","US65339F1012","New York Stock Exchange Inc."
"USB","US BANCORP","Equity","0.38","51.25","1,005,442.00","51,528,902.50","51,528,902.50","Financials","2736035","US9029733048","New York Stock Exchange Inc."
"EXC","EXELON CORP","Equity","0.38","37.87","1,335,858.00","50,588,942.46","50,588,942.46","Utilities","2670519","US30161N1019","New York Stock Exchange Inc."
"NSC","NORFOLK SOUTHERN CORP","Equity","0.38","120.52","418,000.00","50,377,360.00","50,377,360.00","Industrials","2641894","US6558441084","New York Stock Exchange Inc."
"DAL","DELTA AIR LINES INC","Equity","0.37","47.19","1,061,711.00","50,102,142.09","50,102,142.09","Industrials","B1W9D46","US2473617023","New York Stock Exchange Inc."
"TRV","TRAVELERS COMPANIES INC","Equity","0.36","121.18","403,046.00","48,841,114.28","48,841,114.28","Financials","2769503","US89417E1091","New York Stock Exchange Inc."
"AXP","AMERICAN EXPRESS","Equity","0.36","86.10","563,140.00","48,486,354.00","48,486,354.00","Financials","2026082","US0258161092","New York Stock Exchange Inc."
"MU","MICRON TECHNOLOGY INC","Equity","0.36","31.97","1,500,055.00","47,956,758.35","47,956,758.35","Information Technology","2588184","US5951121038","NASDAQ"
"CAT","CATERPILLAR INC","Equity","0.36","117.49","407,921.00","47,926,638.29","47,926,638.29","Industrials","2180201","US1491231015","New York Stock Exchange Inc."
"ALL","ALLSTATE CORP","Equity","0.35","90.50","525,803.00","47,585,171.50","47,585,171.50","Financials","2019952","US0200021014","New York Stock Exchange Inc."
"AFL","AFLAC INC","Equity","0.35","82.55","572,436.00","47,254,591.80","47,254,591.80","Financials","2026361","US0010551028","New York Stock Exchange Inc."
"STT","STATE STREET CORP","Equity","0.35","92.49","510,143.00","47,183,126.07","47,183,126.07","Financials","2842040","US8574771031","New York Stock Exchange Inc."
"HPQ","HP INC","Equity","0.35","19.08","2,428,143.00","46,328,968.44","46,328,968.44","Information Technology","BYX4D52","US40434L1052","New York Stock Exchange Inc."
"ETN","EATON PLC","Equity","0.34","71.76","645,212.00","46,300,413.12","46,300,413.12","Industrials","B8KQN82","IE00B8KQN827","New York Stock Exchange Inc."
"MCK","MCKESSON CORP","Equity","0.34","149.31","304,218.00","45,422,789.58","45,422,789.58","Health Care","2378534","US58155Q1031","New York Stock Exchange Inc."
"VLO","VALERO ENERGY CORP","Equity","0.33","68.10","645,113.00","43,932,195.30","43,932,195.30","Energy","2041364","US91913Y1001","New York Stock Exchange Inc."
"BAX","BAXTER INTERNATIONAL INC","Equity","0.33","62.04","703,576.00","43,649,855.04","43,649,855.04","Health Care","2085102","US0718131099","New York Stock Exchange Inc."
"NKE","NIKE INC CLASS B","Equity","0.32","52.81","821,981.00","43,408,816.61","43,408,816.61","Consumer Discretionary","2640147","US6541061031","New York Stock Exchange Inc."
"TGT","TARGET CORP","Equity","0.32","54.53","795,817.00","43,395,901.01","43,395,901.01","Consumer Discretionary","2259101","US87612E1064","New York Stock Exchange Inc."
"HPE","HEWLETT PACKARD ENTERPRISE","Equity","0.32","18.06","2,401,432.00","43,369,861.92","43,369,861.92","Information Technology","BYVYWS0","US42824C1099","New York Stock Exchange Inc."
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Equity","0.32","90.59","476,445.00","43,161,152.55","43,161,152.55","Materials","B3SPXZ3","NL0009434992","New York Stock Exchange Inc."
"SRE","SEMPRA ENERGY","Equity","0.32","117.93","361,814.00","42,668,725.02","42,668,725.02","Utilities","2138158","US8168511090","New York Stock Exchange Inc."
"CCL","CARNIVAL CORP","Equity","0.31","69.48","603,756.00","41,948,966.88","41,948,966.88","Consumer Discretionary","2523044","PA1436583006","New York Stock Exchange Inc."
"TMO","THERMO FISHER SCIENTIFIC INC","Equity","0.31","187.14","219,762.00","41,126,260.68","41,126,260.68","Health Care","2886907","US8835561023","New York Stock Exchange Inc."
"CL","COLGATE-PALMOLIVE","Equity","0.30","71.64","561,616.00","40,234,170.24","40,234,170.24","Consumer Staples","2209106","US1941621039","New York Stock Exchange Inc."
"MPC","MARATHON PETROLEUM CORP","Equity","0.29","52.45","748,257.00","39,246,079.65","39,246,079.65","Energy","B3K3L40","US56585A1025","New York Stock Exchange Inc."
"PGR","PROGRESSIVE CORP","Equity","0.29","46.48","836,636.00","38,886,841.28","38,886,841.28","Financials","2705024","US7433151039","New York Stock Exchange Inc."
"PPL","PPL CORP","Equity","0.29","39.24","984,066.00","38,614,749.84","38,614,749.84","Utilities","2680905","US69351T1060","New York Stock Exchange Inc."
"STI","SUNTRUST BANKS INC","Equity","0.29","55.10","698,663.00","38,496,331.30","38,496,331.30","Financials","2860990","US8679141031","New York Stock Exchange Inc."
"UNP","UNION PACIFIC CORP","Equity","0.28","105.30","360,510.00","37,961,703.00","37,961,703.00","Industrials","2914734","US9078181081","New York Stock Exchange Inc."
"D","DOMINION ENERGY INC","Equity","0.28","78.77","480,183.00","37,824,014.91","37,824,014.91","Utilities","2542049","US25746U1097","New York Stock Exchange Inc."
"EIX","EDISON INTERNATIONAL","Equity","0.28","80.18","469,295.00","37,628,073.10","37,628,073.10","Utilities","2829515","US2810201077","New York Stock Exchange Inc."
"OXY","OCCIDENTAL PETROLEUM CORP","Equity","0.28","59.70","629,877.00","37,603,656.90","37,603,656.90","Energy","2655408","US6745991058","New York Stock Exchange Inc."
"BLK","BLACKROCK INC","Equity","0.28","419.01","89,180.00","37,367,311.80","37,367,311.80","Financials","2494504","US09247X1019","New York Stock Exchange Inc."
"DLPH","DELPHI AUTOMOTIVE PLC","Equity","0.28","96.40","386,364.00","37,245,489.60","37,245,489.60","Consumer Discretionary","B783TY6","JE00B783TY65","New York Stock Exchange Inc."
"WDC","WESTERN DIGITAL CORP","Equity","0.28","88.27","420,893.00","37,152,225.11","37,152,225.11","Information Technology","2954699","US9581021055","NASDAQ"
"ED","CONSOLIDATED EDISON INC","Equity","0.28","84.27","439,888.00","37,069,361.76","37,069,361.76","Utilities","2216850","US2091151041","New York Stock Exchange Inc."
"XEL","XCEL ENERGY INC","Equity","0.27","49.50","731,488.00","36,208,656.00","36,208,656.00","Utilities","2614807","US98389B1008","New York Stock Exchange Inc."
"WY","WEYERHAEUSER REIT","Equity","0.26","32.61","1,085,991.00","35,414,166.51","35,414,166.51","Real Estate","2958936","US9621661043","New York Stock Exchange Inc."
"DHR","DANAHER CORP","Equity","0.26","83.42","413,495.00","34,493,752.90","34,493,752.90","Health Care","2250870","US2358511028","New York Stock Exchange Inc."
"SYF","SYNCHRONY FINANCIAL","Equity","0.26","30.79","1,113,427.00","34,282,417.33","34,282,417.33","Financials","BP96PS6","US87165B1035","New York Stock Exchange Inc."
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Equity","0.25","46.84","729,401.00","34,165,142.84","34,165,142.84","Utilities","2707677","US7445731067","New York Stock Exchange Inc."
"EOG","EOG RESOURCES INC","Equity","0.25","84.99","400,496.00","34,038,155.04","34,038,155.04","Energy","2318024","US26875P1012","New York Stock Exchange Inc."
"ADM","ARCHER DANIELS MIDLAND","Equity","0.25","41.32","821,909.00","33,961,279.88","33,961,279.88","Consumer Staples","2047317","US0394831020","New York Stock Exchange Inc."
"LOW","LOWES COMPANIES INC","Equity","0.25","73.89","445,579.00","32,923,832.31","32,923,832.31","Consumer Discretionary","2536763","US5486611073","New York Stock Exchange Inc."
"MTB","M&T BANK CORP","Equity","0.24","147.86","221,545.00","32,757,643.70","32,757,643.70","Financials","2340168","US55261F1049","New York Stock Exchange Inc."
"IP","INTERNATIONAL PAPER","Equity","0.24","53.87","594,552.00","32,028,516.24","32,028,516.24","Materials","2465254","US4601461035","New York Stock Exchange Inc."
"EBAY","EBAY INC","Equity","0.24","36.13","885,029.00","31,976,097.77","31,976,097.77","Information Technology","2293819","US2786421030","NASDAQ"
"AAL","AMERICAN AIRLINES GROUP INC","Equity","0.24","44.74","712,104.00","31,859,532.96","31,859,532.96","Industrials","BCV7KT2","US02376R1023","NASDAQ"
"CAH","CARDINAL HEALTH INC","Equity","0.23","67.46","456,680.00","30,807,632.80","30,807,632.80","Health Care","2175672","US14149Y1082","New York Stock Exchange Inc."
"KMB","KIMBERLY CLARK CORP","Equity","0.23","123.29","245,509.00","30,268,804.61","30,268,804.61","Consumer Staples","2491839","US4943681035","New York Stock Exchange Inc."
"EMR","EMERSON ELECTRIC","Equity","0.22","59.04","501,475.00","29,607,084.00","29,607,084.00","Industrials","2313405","US2910111044","New York Stock Exchange Inc."
"VFC","VF CORP","Equity","0.22","62.87","462,915.00","29,103,466.05","29,103,466.05","Consumer Discretionary","2928683","US9182041080","New York Stock Exchange Inc."
"DTE","DTE ENERGY","Equity","0.22","112.32","258,466.00","29,030,901.12","29,030,901.12","Utilities","2280220","US2333311072","New York Stock Exchange Inc."
"ES","EVERSOURCE ENERGY","Equity","0.21","63.00","456,576.00","28,764,288.00","28,764,288.00","Utilities","BVVN4Q8","US30040W1080","New York Stock Exchange Inc."
"KR","KROGER","Equity","0.21","21.87","1,314,965.00","28,758,284.55","28,758,284.55","Consumer Staples","2497406","US5010441013","New York Stock Exchange Inc."
"HIG","HARTFORD FINANCIAL SERVICES GROUP","Equity","0.21","54.07","529,292.00","28,618,818.44","28,618,818.44","Financials","2476193","US4165151048","New York Stock Exchange Inc."
"FITB","FIFTH THIRD BANCORP","Equity","0.21","26.13","1,080,926.00","28,244,596.38","28,244,596.38","Financials","2336747","US3167731005","NASDAQ"
"WLTW","WILLIS TOWERS WATSON PLC","Equity","0.20","148.47","183,043.00","27,176,394.21","27,176,394.21","Financials","BDB6Q21","IE00BDB6Q211","NASDAQ"
"TSN","TYSON FOODS INC CLASS A","Equity","0.20","63.30","416,571.00","26,368,944.30","26,368,944.30","Consumer Staples","2909730","US9024941034","New York Stock Exchange Inc."
"RTN","RAYTHEON","Equity","0.19","182.01","138,304.00","25,172,711.04","25,172,711.04","Industrials","2758051","US7551115071","New York Stock Exchange Inc."
"DE","DEERE","Equity","0.19","115.93","216,911.00","25,146,492.23","25,146,492.23","Industrials","2261203","US2441991054","New York Stock Exchange Inc."
"USD","USD CASH","Cash","0.19","100.00","24,950,608.00","24,950,608.48","24,950,608.48","Cash and/or Derivatives","-","-","-"
"VRTX","VERTEX PHARMACEUTICALS INC","Equity","0.19","160.54","154,903.00","24,868,127.62","24,868,127.62","Health Care","2931034","US92532F1003","NASDAQ"
"CSX","CSX CORP","Equity","0.18","50.20","491,755.00","24,686,101.00","24,686,101.00","Industrials","2160753","US1264081035","NASDAQ"
"MON","MONSANTO","Equity","0.18","117.20","208,507.00","24,437,020.40","24,437,020.40","Materials","2654320","US61166W1018","New York Stock Exchange Inc."
"RF","REGIONS FINANCIAL CORP","Equity","0.18","14.11","1,731,073.00","24,425,440.03","24,425,440.03","Financials","B01R311","US7591EP1005","New York Stock Exchange Inc."
"PFG","PRINCIPAL FINANCIAL GROUP INC","Equity","0.18","62.52","387,377.00","24,218,810.04","24,218,810.04","Financials","2803014","US74251V1026","New York Stock Exchange Inc."
"SPG","SIMON PROPERTY GROUP REIT INC","Equity","0.18","156.85","153,403.00","24,061,260.55","24,061,260.55","Real Estate","2812452","US8288061091","New York Stock Exchange Inc."
"TAP","MOLSON COORS BREWING CLASS B","Equity","0.18","89.75","265,801.00","23,855,639.75","23,855,639.75","Consumer Staples","B067BM3","US60871R2094","New York Stock Exchange Inc."
"PX","PRAXAIR INC","Equity","0.18","131.54","181,090.00","23,820,578.60","23,820,578.60","Materials","2699291","US74005P1049","New York Stock Exchange Inc."
"CME","CME GROUP INC CLASS A","Equity","0.17","125.80","181,014.00","22,771,561.20","22,771,561.20","Financials","2965839","US12572Q1058","NASDAQ"
"ECL","ECOLAB INC","Equity","0.17","133.30","169,102.00","22,541,296.60","22,541,296.60","Materials","2304227","US2788651006","New York Stock Exchange Inc."
"CNC","CENTENE CORP","Equity","0.16","88.85","247,851.00","22,021,561.35","22,021,561.35","Health Care","2807061","US15135B1017","New York Stock Exchange Inc."
"CCI","CROWN CASTLE INTERNATIONAL REIT CO","Equity","0.16","108.44","202,891.00","22,001,500.04","22,001,500.04","Real Estate","BTGQCX1","US22822V1017","New York Stock Exchange Inc."
"LNC","LINCOLN NATIONAL CORP","Equity","0.16","67.86","322,988.00","21,917,965.68","21,917,965.68","Financials","2516378","US5341871094","New York Stock Exchange Inc."
"ANDV","ANDEAVOR","Equity","0.16","100.15","218,328.00","21,865,549.20","21,865,549.20","Energy","BF0G7N4","US03349M1053","New York Stock Exchange Inc."
"FOXA","TWENTY FIRST CENTURY FOX INC CLASS","Equity","0.16","27.59","787,405.00","21,724,503.95","21,724,503.95","Consumer Discretionary","BBM4S68","US90130A1016","NASDAQ"
"BEN","FRANKLIN RESOURCES INC","Equity","0.16","43.23","493,129.00","21,317,966.67","21,317,966.67","Financials","2350684","US3546131018","New York Stock Exchange Inc."
"AEE","AMEREN CORP","Equity","0.16","59.99","349,211.00","20,949,167.89","20,949,167.89","Utilities","2050832","US0236081024","New York Stock Exchange Inc."
"AME","AMETEK INC","Equity","0.16","63.25","331,009.00","20,936,319.25","20,936,319.25","Industrials","2089212","US0311001004","New York Stock Exchange Inc."
"FE","FIRSTENERGY CORP","Equity","0.16","32.58","642,237.00","20,924,081.46","20,924,081.46","Utilities","2100920","US3379321074","New York Stock Exchange Inc."
"MYL","MYLAN NV","Equity","0.16","31.48","663,851.00","20,898,029.48","20,898,029.48","Health Care","BVFMFG8","NL0011031208","NASDAQ"
"WRK","WESTROCK","Equity","0.15","56.91","361,255.00","20,559,022.05","20,559,022.05","Materials","BYR0914","US96145D1054","New York Stock Exchange Inc."
"ETR","ENTERGY CORP","Equity","0.15","79.17","259,260.00","20,525,614.20","20,525,614.20","Utilities","2317087","US29364G1031","New York Stock Exchange Inc."
"HAL","HALLIBURTON","Equity","0.15","38.97","524,492.00","20,439,453.24","20,439,453.24","Energy","2405302","US4062161017","New York Stock Exchange Inc."
"TEL","TE CONNECTIVITY LTD","Equity","0.15","79.60","255,664.00","20,350,854.40","20,350,854.40","Information Technology","B62B7C3","CH0102993182","New York Stock Exchange Inc."
"BLL","BALL CORP","Equity","0.15","39.99","503,755.00","20,145,162.45","20,145,162.45","Materials","2073022","US0584981064","New York Stock Exchange Inc."
"HCP","HCP REIT INC","Equity","0.15","29.81","674,444.00","20,105,175.64","20,105,175.64","Real Estate","2417578","US40414L1098","New York Stock Exchange Inc."
"GIS","GENERAL MILLS INC","Equity","0.15","53.26","373,277.00","19,880,733.02","19,880,733.02","Consumer Staples","2367026","US3703341046","New York Stock Exchange Inc."
"HSIC","HENRY SCHEIN INC","Equity","0.15","173.68","114,125.00","19,821,230.00","19,821,230.00","Health Care","2416962","US8064071025","NASDAQ"
"CMS","CMS ENERGY CORP","Equity","0.15","48.54","405,988.00","19,706,657.52","19,706,657.52","Utilities","2219224","US1258961002","New York Stock Exchange Inc."
"HBAN","HUNTINGTON BANCSHARES INC","Equity","0.15","12.59","1,564,452.00","19,696,450.68","19,696,450.68","Financials","2445966","US4461501045","NASDAQ"
"APD","AIR PRODUCTS AND CHEMICALS INC","Equity","0.15","145.37","134,647.00","19,573,634.39","19,573,634.39","Materials","2011602","US0091581068","New York Stock Exchange Inc."
"WMB","WILLIAMS INC","Equity","0.15","29.73","657,619.00","19,551,012.87","19,551,012.87","Energy","2967181","US9694571004","New York Stock Exchange Inc."
"IVZ","INVESCO LTD","Equity","0.14","32.78","588,958.00","19,306,043.24","19,306,043.24","Financials","B28XP76","BMG491BT1088","New York Stock Exchange Inc."
"ABC","AMERISOURCEBERGEN CORP","Equity","0.14","80.25","238,874.00","19,169,638.50","19,169,638.50","Health Care","2795393","US03073E1055","New York Stock Exchange Inc."
"DOV","DOVER CORP","Equity","0.14","84.88","225,300.00","19,123,464.00","19,123,464.00","Industrials","2278407","US2600031080","New York Stock Exchange Inc."
"CAG","CONAGRA BRANDS INC","Equity","0.14","32.46","584,099.00","18,959,853.54","18,959,853.54","Consumer Staples","2215460","US2058871029","New York Stock Exchange Inc."
"TXT","TEXTRON INC","Equity","0.14","49.09","385,680.00","18,933,031.20","18,933,031.20","Industrials","2885937","US8832031012","New York Stock Exchange Inc."
