iShares S&P 500 Value ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Jun 30, 2017"
Total Net Assets,"13,384,182,070.92"
Shares Outstanding,"127,500,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"DUK","DUKE ENERGY CORP","Equity","0.63","83.59","1,005,213.00","84,025,754.67","84,025,754.67","Utilities","B7VD3F2","US26441C2044","New York Stock Exchange Inc."
"AMGN","AMGEN INC","Equity","0.61","172.23","475,613.00","81,914,826.99","81,914,826.99","Health Care","2023607","US0311621009","NASDAQ"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","0.61","153.83","528,004.00","81,222,855.32","81,222,855.32","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"AIG","AMERICAN INTERNATIONAL GROUP INC","Equity","0.59","62.52","1,263,162.00","78,972,888.24","78,972,888.24","Financials","2027342","US0268747849","New York Stock Exchange Inc."
"COP","CONOCOPHILLIPS","Equity","0.58","43.96","1,776,796.00","78,107,952.16","78,107,952.16","Energy","2685717","US20825C1045","New York Stock Exchange Inc."
"BK","BANK OF NEW YORK MELLON CORP","Equity","0.57","51.02","1,493,526.00","76,199,696.52","76,199,696.52","Financials","B1Z77F6","US0640581007","New York Stock Exchange Inc."
"KHC","KRAFT HEINZ","Equity","0.55","85.64","856,930.00","73,387,485.20","73,387,485.20","Consumer Staples","BYRY499","US5007541064","NASDAQ"
"SLB","SCHLUMBERGER NV","Equity","0.54","65.84","1,097,603.00","72,266,181.52","72,266,181.52","Energy","2779201","AN8068571086","New York Stock Exchange Inc."
"ANTM","ANTHEM INC","Equity","0.53","188.13","380,587.00","71,599,832.31","71,599,832.31","Health Care","BSPHGL4","US0367521038","New York Stock Exchange Inc."
"GM","GENERAL MOTORS","Equity","0.51","34.93","1,972,340.00","68,893,836.20","68,893,836.20","Consumer Discretionary","B665KZ5","US37045V1008","New York Stock Exchange Inc."
"SO","SOUTHERN","Equity","0.51","47.88","1,428,501.00","68,396,627.88","68,396,627.88","Utilities","2829601","US8425871071","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","0.51","153.16","444,844.00","68,132,307.04","68,132,307.04","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"PRU","PRUDENTIAL FINANCIAL INC","Equity","0.50","108.14","616,151.00","66,630,569.14","66,630,569.14","Financials","2819118","US7443201022","New York Stock Exchange Inc."
"LLY","ELI LILLY","Equity","0.48","82.30","780,963.00","64,273,254.90","64,273,254.90","Health Care","2516152","US5324571083","New York Stock Exchange Inc."
"F","F MOTOR","Equity","0.47","11.19","5,617,386.00","62,858,549.34","62,858,549.34","Consumer Discretionary","2615468","US3453708600","New York Stock Exchange Inc."
"CI","CIGNA CORP","Equity","0.46","167.39","367,703.00","61,549,805.17","61,549,805.17","Health Care","2196479","US1255091092","New York Stock Exchange Inc."
"HON","HONEYWELL INTERNATIONAL INC","Equity","0.45","133.29","448,915.00","59,835,880.35","59,835,880.35","Industrials","2020459","US4385161066","New York Stock Exchange Inc."
"BMY","BRISTOL MYERS SQUIBB","Equity","0.44","55.72","1,064,758.00","59,328,315.76","59,328,315.76","Health Care","2126335","US1101221083","New York Stock Exchange Inc."
"JCI","JOHNSON CONTROLS INTERNATIONAL PLC","Equity","0.44","43.36","1,347,365.00","58,421,746.40","58,421,746.40","Industrials","BY7QL61","IE00BY7QL619","New York Stock Exchange Inc."
"COF","CAPITAL ONE FINANCIAL CORP","Equity","0.43","82.62","693,668.00","57,310,850.16","57,310,850.16","Financials","2654461","US14040H1059","New York Stock Exchange Inc."
"MMM","3M","Equity","0.43","208.19","274,659.00","57,181,257.21","57,181,257.21","Industrials","2595708","US88579Y1010","New York Stock Exchange Inc."
"DAL","DELTA AIR LINES INC","Equity","0.42","53.74","1,057,141.00","56,810,757.34","56,810,757.34","Industrials","B1W9D46","US2473617023","New York Stock Exchange Inc."
"ESRX","EXPRESS SCRIPTS HOLDING","Equity","0.41","63.84","852,456.00","54,420,791.04","54,420,791.04","Health Care","B7QQYV9","US30219G1085","NASDAQ"
"BBT","BB AND T CORP","Equity","0.40","45.41","1,165,337.00","52,917,953.17","52,917,953.17","Financials","2830904","US0549371070","New York Stock Exchange Inc."
"KMI","KINDER MORGAN INC","Equity","0.39","19.16","2,757,470.00","52,833,125.20","52,833,125.20","Energy","B3NQ4P8","US49456B1017","New York Stock Exchange Inc."
"BA","BOEING","Equity","0.39","197.75","266,049.00","52,611,189.75","52,611,189.75","Industrials","2108601","US0970231058","New York Stock Exchange Inc."
"PSX","PHILLIPS","Equity","0.39","82.69","630,062.00","52,099,826.78","52,099,826.78","Energy","B78C4Y8","US7185461040","New York Stock Exchange Inc."
"USB","US BANCORP","Equity","0.39","51.92","1,001,114.00","51,977,838.88","51,977,838.88","Financials","2736035","US9029733048","New York Stock Exchange Inc."
"TRV","TRAVELERS COMPANIES INC","Equity","0.38","126.53","401,311.00","50,777,880.83","50,777,880.83","Financials","2769503","US89417E1091","New York Stock Exchange Inc."
"NSC","NORFOLK SOUTHERN CORP","Equity","0.38","121.70","416,202.00","50,651,783.40","50,651,783.40","Industrials","2641894","US6558441084","New York Stock Exchange Inc."
"DD","E I DU PONT DE NEMOURS","Equity","0.38","80.71","622,639.00","50,253,193.69","50,253,193.69","Materials","2018175","US2635341090","New York Stock Exchange Inc."
"ETN","EATON PLC","Equity","0.37","77.83","642,439.00","50,001,027.37","50,001,027.37","Industrials","B8KQN82","IE00B8KQN827","New York Stock Exchange Inc."
"MCK","MCKESSON CORP","Equity","0.37","164.54","302,911.00","49,840,975.94","49,840,975.94","Health Care","2378534","US58155Q1031","New York Stock Exchange Inc."
"AEP","AMERICAN ELECTRIC POWER INC","Equity","0.37","69.47","706,226.00","49,061,520.22","49,061,520.22","Utilities","2026242","US0255371017","New York Stock Exchange Inc."
"PCG","PG&E CORP","Equity","0.36","66.37","733,364.00","48,673,368.68","48,673,368.68","Utilities","2689560","US69331C1080","New York Stock Exchange Inc."
"NKE","NIKE INC CLASS B","Equity","0.36","59.00","818,447.00","48,288,373.00","48,288,373.00","Consumer Discretionary","2640147","US6541061031","New York Stock Exchange Inc."
"NEE","NEXTERA ENERGY INC","Equity","0.36","140.13","342,922.00","48,053,659.86","48,053,659.86","Utilities","2328915","US65339F1012","New York Stock Exchange Inc."
"EXC","EXELON CORP","Equity","0.36","36.07","1,330,110.00","47,977,067.70","47,977,067.70","Utilities","2670519","US30161N1019","New York Stock Exchange Inc."
"AXP","AMERICAN EXPRESS","Equity","0.35","84.24","560,416.00","47,209,443.84","47,209,443.84","Financials","2026082","US0258161092","New York Stock Exchange Inc."
"ALL","ALLSTATE CORP","Equity","0.35","88.44","523,539.00","46,301,789.16","46,301,789.16","Financials","2019952","US0200021014","New York Stock Exchange Inc."
"STT","STATE STREET CORP","Equity","0.34","89.73","507,948.00","45,578,174.04","45,578,174.04","Financials","2842040","US8574771031","New York Stock Exchange Inc."
"MU","MICRON TECHNOLOGY INC","Equity","0.33","29.86","1,493,600.00","44,598,896.00","44,598,896.00","Information Technology","2588184","US5951121038","NASDAQ"
"AFL","AFLAC INC","Equity","0.33","77.68","569,972.00","44,275,424.96","44,275,424.96","Financials","2026361","US0010551028","New York Stock Exchange Inc."
"CAT","CATERPILLAR INC","Equity","0.33","107.46","406,165.00","43,646,490.90","43,646,490.90","Industrials","2180201","US1491231015","New York Stock Exchange Inc."
"VLO","VALERO ENERGY CORP","Equity","0.32","67.46","641,766.00","43,293,534.36","43,293,534.36","Energy","2041364","US91913Y1001","New York Stock Exchange Inc."
"BAX","BAXTER INTERNATIONAL INC","Equity","0.32","60.54","700,554.00","42,411,539.16","42,411,539.16","Health Care","2085102","US0718131099","New York Stock Exchange Inc."
"HPQ","HP INC","Equity","0.32","17.48","2,417,697.00","42,261,343.56","42,261,343.56","Information Technology","BYX4D52","US40434L1052","New York Stock Exchange Inc."
"TGT","TARGET CORP","Equity","0.31","52.29","792,389.00","41,434,020.81","41,434,020.81","Consumer Discretionary","2259101","US87612E1064","New York Stock Exchange Inc."
"CL","COLGATE-PALMOLIVE","Equity","0.31","74.13","558,201.00","41,379,440.13","41,379,440.13","Consumer Staples","2209106","US1941621039","New York Stock Exchange Inc."
"SRE","SEMPRA ENERGY","Equity","0.30","112.75","360,256.00","40,618,864.00","40,618,864.00","Utilities","2138158","US8168511090","New York Stock Exchange Inc."
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Equity","0.30","84.39","474,396.00","40,034,278.44","40,034,278.44","Materials","B3SPXZ3","NL0009434992","New York Stock Exchange Inc."
"HPE","HEWLETT PACKARD ENTERPRISE","Equity","0.30","16.59","2,391,103.00","39,668,398.77","39,668,398.77","Information Technology","BYVYWS0","US42824C1099","New York Stock Exchange Inc."
"CCL","CARNIVAL CORP","Equity","0.29","65.57","601,162.00","39,418,192.34","39,418,192.34","Consumer Discretionary","2523044","PA1436583006","New York Stock Exchange Inc."
"STI","SUNTRUST BANKS INC","Equity","0.29","56.72","694,393.00","39,385,970.96","39,385,970.96","Financials","2860990","US8679141031","New York Stock Exchange Inc."
"UNP","UNION PACIFIC CORP","Equity","0.29","108.91","359,505.00","39,153,689.55","39,153,689.55","Industrials","2914734","US9078181081","New York Stock Exchange Inc."
"MPC","MARATHON PETROLEUM CORP","Equity","0.29","52.33","745,038.00","38,987,838.54","38,987,838.54","Energy","B3K3L40","US56585A1025","New York Stock Exchange Inc."
"TMO","THERMO FISHER SCIENTIFIC INC","Equity","0.29","174.47","219,138.00","38,233,006.86","38,233,006.86","Health Care","2886907","US8835561023","New York Stock Exchange Inc."
"PPL","PPL CORP","Equity","0.28","38.66","981,209.00","37,933,539.94","37,933,539.94","Utilities","2680905","US69351T1060","New York Stock Exchange Inc."
"BLK","BLACKROCK INC","Equity","0.28","422.41","88,811.00","37,514,654.51","37,514,654.51","Financials","2494504","US09247X1019","New York Stock Exchange Inc."
"OXY","OCCIDENTAL PETROLEUM CORP","Equity","0.28","59.87","625,936.00","37,474,788.32","37,474,788.32","Energy","2655408","US6745991058","New York Stock Exchange Inc."
"WDC","WESTERN DIGITAL CORP","Equity","0.28","88.60","418,299.00","37,061,291.40","37,061,291.40","Information Technology","2954699","US9581021055","NASDAQ"
"PGR","PROGRESSIVE CORP","Equity","0.27","44.09","834,322.00","36,785,256.98","36,785,256.98","Financials","2705024","US7433151039","New York Stock Exchange Inc."
"D","DOMINION ENERGY INC","Equity","0.27","76.63","478,796.00","36,690,137.48","36,690,137.48","Utilities","2542049","US25746U1097","New York Stock Exchange Inc."
"EIX","EDISON INTERNATIONAL","Equity","0.27","78.19","467,944.00","36,588,541.36","36,588,541.36","Utilities","2829515","US2810201077","New York Stock Exchange Inc."
"WY","WEYERHAEUSER REIT","Equity","0.27","33.50","1,079,053.00","36,148,275.50","36,148,275.50","Real Estate","2958936","US9621661043","New York Stock Exchange Inc."
"EOG","EOG RESOURCES INC","Equity","0.27","90.52","397,971.00","36,024,334.92","36,024,334.92","Energy","2318024","US26875P1012","New York Stock Exchange Inc."
"MTB","M&T BANK CORP","Equity","0.27","161.95","220,991.00","35,789,492.45","35,789,492.45","Financials","2340168","US55261F1049","New York Stock Exchange Inc."
"AAL","AMERICAN AIRLINES GROUP INC","Equity","0.27","50.32","707,482.00","35,600,494.24","35,600,494.24","Industrials","BCV7KT2","US02376R1023","NASDAQ"
"ED","CONSOLIDATED EDISON INC","Equity","0.26","80.82","438,605.00","35,448,056.10","35,448,056.10","Utilities","2216850","US2091151041","New York Stock Exchange Inc."
"CAH","CARDINAL HEALTH INC","Equity","0.26","77.92","453,689.00","35,351,446.88","35,351,446.88","Health Care","2175672","US14149Y1082","New York Stock Exchange Inc."
"DHR","DANAHER CORP","Equity","0.26","84.39","412,334.00","34,796,866.26","34,796,866.26","Health Care","2250870","US2358511028","New York Stock Exchange Inc."
"LOW","LOWES COMPANIES INC","Equity","0.26","77.53","443,169.00","34,358,892.57","34,358,892.57","Consumer Discretionary","2536763","US5486611073","New York Stock Exchange Inc."
"ADM","ARCHER DANIELS MIDLAND","Equity","0.25","41.38","819,619.00","33,915,834.22","33,915,834.22","Consumer Staples","2047317","US0394831020","New York Stock Exchange Inc."
"DLPH","DELPHI AUTOMOTIVE PLC","Equity","0.25","87.65","385,259.00","33,767,951.35","33,767,951.35","Consumer Discretionary","B783TY6","JE00B783TY65","New York Stock Exchange Inc."
"IP","INTERNATIONAL PAPER","Equity","0.25","56.61","593,022.00","33,570,975.42","33,570,975.42","Materials","2465254","US4601461035","New York Stock Exchange Inc."
"XEL","XCEL ENERGY INC","Equity","0.25","45.88","729,279.00","33,459,320.52","33,459,320.52","Utilities","2614807","US98389B1008","New York Stock Exchange Inc."
"SYF","SYNCHRONY FINANCIAL","Equity","0.25","29.82","1,105,999.00","32,980,890.18","32,980,890.18","Financials","BP96PS6","US87165B1035","New York Stock Exchange Inc."
"KMB","KIMBERLY CLARK CORP","Equity","0.24","129.11","244,688.00","31,591,667.68","31,591,667.68","Consumer Staples","2491839","US4943681035","New York Stock Exchange Inc."
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Equity","0.23","43.01","726,573.00","31,249,904.73","31,249,904.73","Utilities","2707677","US7445731067","New York Stock Exchange Inc."
"EBAY","EBAY INC","Equity","0.23","34.92","881,880.00","30,795,249.60","30,795,249.60","Information Technology","2293819","US2786421030","NASDAQ"
"KR","KROGER","Equity","0.23","23.32","1,310,733.00","30,566,293.56","30,566,293.56","Consumer Staples","2497406","US5010441013","New York Stock Exchange Inc."
"EMR","EMERSON ELECTRIC","Equity","0.22","59.62","499,846.00","29,800,818.52","29,800,818.52","Industrials","2313405","US2910111044","New York Stock Exchange Inc."
"FITB","FIFTH THIRD BANCORP","Equity","0.21","25.96","1,077,575.00","27,973,847.00","27,973,847.00","Financials","2336747","US3167731005","NASDAQ"
"HIG","HARTFORD FINANCIAL SERVICES GROUP","Equity","0.21","52.57","527,627.00","27,737,351.39","27,737,351.39","Financials","2476193","US4165151048","New York Stock Exchange Inc."
"ES","EVERSOURCE ENERGY","Equity","0.21","60.71","455,126.00","27,630,699.46","27,630,699.46","Utilities","BVVN4Q8","US30040W1080","New York Stock Exchange Inc."
"DTE","DTE ENERGY","Equity","0.20","105.79","257,645.00","27,256,264.55","27,256,264.55","Utilities","2280220","US2333311072","New York Stock Exchange Inc."
"CSX","CSX CORP","Equity","0.20","54.56","490,328.00","26,752,295.68","26,752,295.68","Industrials","2160753","US1264081035","NASDAQ"
"DE","DEERE","Equity","0.20","123.59","215,259.00","26,603,859.81","26,603,859.81","Industrials","2261203","US2441991054","New York Stock Exchange Inc."
"WLTW","WILLIS TOWERS WATSON PLC","Equity","0.20","145.46","182,524.00","26,549,941.04","26,549,941.04","Financials","BDB6Q21","IE00BDB6Q211","NASDAQ"
"VFC","VF CORP","Equity","0.20","57.60","459,430.00","26,463,168.00","26,463,168.00","Consumer Discretionary","2928683","US9182041080","New York Stock Exchange Inc."
"TSN","TYSON FOODS INC CLASS A","Equity","0.19","62.63","413,271.00","25,883,162.73","25,883,162.73","Consumer Staples","2909730","US9024941034","New York Stock Exchange Inc."
"MYL","MYLAN NV","Equity","0.19","38.82","662,031.00","25,700,043.42","25,700,043.42","Health Care","BVFMFG8","NL0011031208","NASDAQ"
"RF","REGIONS FINANCIAL CORP","Equity","0.19","14.64","1,726,475.00","25,275,594.00","25,275,594.00","Financials","B01R311","US7591EP1005","New York Stock Exchange Inc."
"PFG","PRINCIPAL FINANCIAL GROUP INC","Equity","0.18","64.07","386,320.00","24,751,522.40","24,751,522.40","Financials","2803014","US74251V1026","New York Stock Exchange Inc."
"SPG","SIMON PROPERTY GROUP REIT INC","Equity","0.18","161.76","152,983.00","24,746,530.08","24,746,530.08","Real Estate","2812452","US8288061091","New York Stock Exchange Inc."
"MON","MONSANTO","Equity","0.18","118.36","207,940.00","24,611,778.40","24,611,778.40","Materials","2654320","US61166W1018","New York Stock Exchange Inc."
"PX","PRAXAIR INC","Equity","0.18","132.55","180,607.00","23,939,457.85","23,939,457.85","Materials","2699291","US74005P1049","New York Stock Exchange Inc."
"TAP","MOLSON COORS BREWING CLASS B","Equity","0.17","86.34","265,084.00","22,887,352.56","22,887,352.56","Consumer Staples","B067BM3","US60871R2094","New York Stock Exchange Inc."
"CME","CME GROUP INC CLASS A","Equity","0.17","125.24","180,526.00","22,609,076.24","22,609,076.24","Financials","2965839","US12572Q1058","NASDAQ"
"ABC","AMERISOURCEBERGEN CORP","Equity","0.17","94.53","238,218.00","22,518,747.54","22,518,747.54","Health Care","2795393","US03073E1055","New York Stock Exchange Inc."
"ECL","ECOLAB INC","Equity","0.17","132.75","168,641.00","22,387,092.75","22,387,092.75","Materials","2304227","US2788651006","New York Stock Exchange Inc."
"HAL","HALLIBURTON","Equity","0.17","42.71","523,089.00","22,341,131.19","22,341,131.19","Energy","2405302","US4062161017","New York Stock Exchange Inc."
"RTN","RAYTHEON","Equity","0.17","161.48","137,850.00","22,260,018.00","22,260,018.00","Industrials","2758051","US7551115071","New York Stock Exchange Inc."
"FOXA","TWENTY FIRST CENTURY FOX INC CLASS","Equity","0.17","28.34","785,215.00","22,252,993.10","22,252,993.10","Consumer Discretionary","BBM4S68","US90130A1016","NASDAQ"
"BEN","FRANKLIN RESOURCES INC","Equity","0.16","44.79","491,784.00","22,027,005.36","22,027,005.36","Financials","2350684","US3546131018","New York Stock Exchange Inc."
"LNC","LINCOLN NATIONAL CORP","Equity","0.16","67.58","322,119.00","21,768,802.02","21,768,802.02","Financials","2516378","US5341871094","New York Stock Exchange Inc."
"HCP","HCP REIT INC","Equity","0.16","31.96","672,599.00","21,496,264.04","21,496,264.04","Real Estate","2417578","US40414L1098","New York Stock Exchange Inc."
"XRAY","DENTSPLY SIRONA INC","Equity","0.16","64.84","328,897.00","21,325,681.48","21,325,681.48","Health Care","BYNPPC6","US24906P1093","NASDAQ"
"BLL","BALL CORP","Equity","0.16","42.21","502,360.00","21,204,615.60","21,204,615.60","Materials","2073022","US0584981064","New York Stock Exchange Inc."
"HBAN","HUNTINGTON BANCSHARES INC","Equity","0.16","13.52","1,560,254.00","21,094,634.08","21,094,634.08","Financials","2445966","US4461501045","NASDAQ"
"HSIC","HENRY SCHEIN INC","Equity","0.16","183.02","113,819.00","20,831,153.38","20,831,153.38","Health Care","2416962","US8064071025","NASDAQ"
"CAG","CONAGRA BRANDS INC","Equity","0.16","35.76","582,503.00","20,830,307.28","20,830,307.28","Consumer Staples","2215460","US2058871029","New York Stock Exchange Inc."
"GIS","GENERAL MILLS INC","Equity","0.15","55.40","372,313.00","20,626,140.20","20,626,140.20","Consumer Staples","2367026","US3703341046","New York Stock Exchange Inc."
"IVZ","INVESCO LTD","Equity","0.15","35.19","583,640.00","20,538,291.60","20,538,291.60","Financials","B28XP76","BMG491BT1088","New York Stock Exchange Inc."
"WRK","WESTROCK","Equity","0.15","56.66","360,230.00","20,410,631.80","20,410,631.80","Materials","BYR0914","US96145D1054","New York Stock Exchange Inc."
"WHR","WHIRLPOOL CORP","Equity","0.15","191.62","106,243.00","20,358,283.66","20,358,283.66","Consumer Discretionary","2960384","US9633201069","New York Stock Exchange Inc."
"TSO","TESORO CORP","Equity","0.15","93.60","216,771.00","20,289,765.60","20,289,765.60","Energy","2884569","US8816091016","New York Stock Exchange Inc."
"TEL","TE CONNECTIVITY LTD","Equity","0.15","78.68","254,957.00","20,060,016.76","20,060,016.76","Information Technology","B62B7C3","CH0102993182","New York Stock Exchange Inc."
"AME","AMETEK INC","Equity","0.15","60.57","330,039.00","19,990,462.23","19,990,462.23","Industrials","2089212","US0311001004","New York Stock Exchange Inc."
"ETR","ENTERGY CORP","Equity","0.15","76.77","258,553.00","19,849,113.81","19,849,113.81","Utilities","2317087","US29364G1031","New York Stock Exchange Inc."
"VRTX","VERTEX PHARMACEUTICALS INC","Equity","0.15","128.87","153,642.00","19,799,844.54","19,799,844.54","Health Care","2931034","US92532F1003","NASDAQ"
"SJM","JM SMUCKER","Equity","0.15","118.33","167,195.00","19,784,184.35","19,784,184.35","Consumer Staples","2951452","US8326964058","New York Stock Exchange Inc."
"CNC","CENTENE CORP","Equity","0.15","79.88","247,164.00","19,743,460.32","19,743,460.32","Health Care","2807061","US15135B1017","New York Stock Exchange Inc."
"WMB","WILLIAMS INC","Equity","0.15","30.28","651,536.00","19,728,510.08","19,728,510.08","Energy","2967181","US9694571004","New York Stock Exchange Inc."
"GPC","GENUINE PARTS","Equity","0.15","92.76","211,796.00","19,646,196.96","19,646,196.96","Consumer Discretionary","2367480","US3724601055","New York Stock Exchange Inc."
"WFM","WHOLE FOODS MARKET INC","Equity","0.14","42.11","458,315.00","19,299,644.65","19,299,644.65","Consumer Staples","2963899","US9668371068","NASDAQ"
"APD","AIR PRODUCTS AND CHEMICALS INC","Equity","0.14","143.06","134,260.00","19,207,235.60","19,207,235.60","Materials","2011602","US0091581068","New York Stock Exchange Inc."
"AEE","AMEREN CORP","Equity","0.14","54.67","348,262.00","19,039,483.54","19,039,483.54","Utilities","2050832","US0236081024","New York Stock Exchange Inc."
"PPG","PPG INDUSTRIES INC","Equity","0.14","109.96","172,945.00","19,017,032.20","19,017,032.20","Materials","2698470","US6935061076","New York Stock Exchange Inc."
