iShares S&P 500 Value ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"May 31, 2017"
Total Net Assets,"13,335,002,238.69"
Shares Outstanding,"128,700,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"ORCL","ORACLE CORP","Equity","0.62","45.39","1,794,996.00","81,474,868.44","81,474,868.44","Information Technology","2661568","US68389X1054","New York Stock Exchange Inc."
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Equity","0.61","152.63","526,216.00","80,316,348.08","80,316,348.08","Information Technology","2005973","US4592001014","New York Stock Exchange Inc."
"AIG","AMERICAN INTERNATIONAL GROUP INC","Equity","0.61","63.63","1,253,945.00","79,788,520.35","79,788,520.35","Financials","2027342","US0268747849","New York Stock Exchange Inc."
"COP","CONOCOPHILLIPS","Equity","0.60","44.69","1,762,000.00","78,743,780.00","78,743,780.00","Energy","2685717","US20825C1045","New York Stock Exchange Inc."
"MET","METLIFE INC","Equity","0.60","50.59","1,550,385.00","78,433,977.15","78,433,977.15","Financials","2573209","US59156R1086","New York Stock Exchange Inc."
"KHC","KRAFT HEINZ","Equity","0.60","92.20","850,574.00","78,422,922.80","78,422,922.80","Consumer Staples","BYRY499","US5007541064","NASDAQ"
"SLB","SCHLUMBERGER NV","Equity","0.58","69.59","1,093,349.00","76,086,156.91","76,086,156.91","Energy","2779201","AN8068571086","New York Stock Exchange Inc."
"AMGN","AMGEN INC","Equity","0.56","155.24","472,650.00","73,374,186.00","73,374,186.00","Health Care","2023607","US0311621009","NASDAQ"
"SO","SOUTHERN","Equity","0.54","50.61","1,413,917.00","71,558,339.37","71,558,339.37","Utilities","2829601","US8425871071","New York Stock Exchange Inc."
"BK","BANK OF NEW YORK MELLON CORP","Equity","0.53","47.12","1,480,146.00","69,744,479.52","69,744,479.52","Financials","B1Z77F6","US0640581007","New York Stock Exchange Inc."
"ANTM","ANTHEM INC","Equity","0.52","182.35","376,959.00","68,738,473.65","68,738,473.65","Health Care","BSPHGL4","US0367521038","New York Stock Exchange Inc."
"MCD","MCDONALDS CORP","Equity","0.51","150.89","443,687.00","66,947,931.43","66,947,931.43","Consumer Discretionary","2550707","US5801351017","New York Stock Exchange Inc."
"GM","GENERAL MOTORS","Equity","0.50","33.93","1,945,072.00","65,996,292.96","65,996,292.96","Consumer Discretionary","B665KZ5","US37045V1008","New York Stock Exchange Inc."
"PRU","PRUDENTIAL FINANCIAL INC","Equity","0.49","104.85","613,656.00","64,341,831.60","64,341,831.60","Financials","2819118","US7443201022","New York Stock Exchange Inc."
"YHOO","YAHOO! INC","Equity","0.48","50.32","1,251,468.00","62,973,869.76","62,973,869.76","Information Technology","2986539","US9843321061","NASDAQ"
"F","F MOTOR","Equity","0.47","11.12","5,559,307.00","61,819,493.84","61,819,493.84","Consumer Discretionary","2615468","US3453708600","New York Stock Exchange Inc."
"LLY","ELI LILLY","Equity","0.47","79.57","774,357.00","61,615,586.49","61,615,586.49","Health Care","2516152","US5324571083","New York Stock Exchange Inc."
"HON","HONEYWELL INTERNATIONAL INC","Equity","0.45","132.99","444,965.00","59,175,895.35","59,175,895.35","Industrials","2020459","US4385161066","New York Stock Exchange Inc."
"CI","CIGNA CORP","Equity","0.45","161.23","366,505.00","59,091,601.15","59,091,601.15","Health Care","2196479","US1255091092","New York Stock Exchange Inc."
"BMY","BRISTOL MYERS SQUIBB","Equity","0.44","53.95","1,073,207.00","57,899,517.65","57,899,517.65","Health Care","2126335","US1101221083","New York Stock Exchange Inc."
"JCI","JOHNSON CONTROLS INTERNATIONAL PLC","Equity","0.42","41.76","1,338,331.00","55,888,702.56","55,888,702.56","Industrials","BY7QL61","IE00BY7QL619","New York Stock Exchange Inc."
"MMM","3M","Equity","0.42","204.47","272,011.00","55,618,089.17","55,618,089.17","Industrials","2595708","US88579Y1010","New York Stock Exchange Inc."
"COF","CAPITAL ONE FINANCIAL CORP","Equity","0.40","76.92","685,246.00","52,709,122.32","52,709,122.32","Financials","2654461","US14040H1059","New York Stock Exchange Inc."
"ESRX","EXPRESS SCRIPTS HOLDING","Equity","0.39","59.75","863,587.00","51,599,323.25","51,599,323.25","Health Care","B7QQYV9","US30219G1085","NASDAQ"
"NSC","NORFOLK SOUTHERN CORP","Equity","0.39","124.03","414,255.00","51,380,047.65","51,380,047.65","Industrials","2641894","US6558441084","New York Stock Exchange Inc."
"KMI","KINDER MORGAN INC","Equity","0.39","18.76","2,737,284.00","51,351,447.84","51,351,447.84","Energy","B3NQ4P8","US49456B1017","New York Stock Exchange Inc."
"DAL","DELTA AIR LINES INC","Equity","0.39","49.13","1,041,889.00","51,188,006.57","51,188,006.57","Industrials","B1W9D46","US2473617023","New York Stock Exchange Inc."
"USB","US BANCORP","Equity","0.39","50.89","998,977.00","50,837,939.53","50,837,939.53","Financials","2736035","US9029733048","New York Stock Exchange Inc."
"AEP","AMERICAN ELECTRIC POWER INC","Equity","0.38","71.78","701,044.00","50,320,938.32","50,320,938.32","Utilities","2026242","US0255371017","New York Stock Exchange Inc."
"BA","BOEING","Equity","0.38","187.63","268,029.00","50,290,281.27","50,290,281.27","Industrials","2108601","US0970231058","New York Stock Exchange Inc."
"TRV","TRAVELERS COMPANIES INC","Equity","0.38","124.85","398,752.00","49,784,187.20","49,784,187.20","Financials","2769503","US89417E1091","New York Stock Exchange Inc."
"ETN","EATON PLC","Equity","0.38","77.38","641,177.00","49,614,276.26","49,614,276.26","Industrials","B8KQN82","IE00B8KQN827","New York Stock Exchange Inc."
"PCG","PG&E CORP","Equity","0.38","68.38","722,724.00","49,419,867.12","49,419,867.12","Utilities","2689560","US69331C1080","New York Stock Exchange Inc."
"MCK","MCKESSON CORP","Equity","0.37","163.09","302,330.00","49,306,999.70","49,306,999.70","Health Care","2378534","US58155Q1031","New York Stock Exchange Inc."
"DD","E I DU PONT DE NEMOURS","Equity","0.37","78.92","616,295.00","48,638,001.40","48,638,001.40","Materials","2018175","US2635341090","New York Stock Exchange Inc."
"NEE","NEXTERA ENERGY INC","Equity","0.37","141.44","339,976.00","48,086,205.44","48,086,205.44","Utilities","2328915","US65339F1012","New York Stock Exchange Inc."
"BBT","BB AND T CORP","Equity","0.36","41.65","1,152,526.00","48,002,707.90","48,002,707.90","Financials","2830904","US0549371070","New York Stock Exchange Inc."
"EXC","EXELON CORP","Equity","0.36","36.31","1,321,066.00","47,967,906.46","47,967,906.46","Utilities","2670519","US30161N1019","New York Stock Exchange Inc."
"PSX","PHILLIPS","Equity","0.36","76.11","628,929.00","47,867,786.19","47,867,786.19","Energy","B78C4Y8","US7185461040","New York Stock Exchange Inc."
"MU","MICRON TECHNOLOGY INC","Equity","0.35","30.77","1,477,872.00","45,474,121.44","45,474,121.44","Information Technology","2588184","US5951121038","NASDAQ"
"HPQ","HP INC","Equity","0.34","18.76","2,414,323.00","45,292,699.48","45,292,699.48","Information Technology","BYX4D52","US40434L1052","New York Stock Exchange Inc."
"ALL","ALLSTATE CORP","Equity","0.34","86.34","520,568.00","44,945,841.12","44,945,841.12","Financials","2019952","US0200021014","New York Stock Exchange Inc."
"HPE","HEWLETT PACKARD ENTERPRISE","Equity","0.34","18.81","2,373,598.00","44,647,378.38","44,647,378.38","Information Technology","BYVYWS0","US42824C1099","New York Stock Exchange Inc."
"TGT","TARGET CORP","Equity","0.33","55.15","792,936.00","43,730,420.40","43,730,420.40","Consumer Discretionary","2259101","US87612E1064","New York Stock Exchange Inc."
"AXP","AMERICAN EXPRESS","Equity","0.33","76.94","561,269.00","43,184,036.86","43,184,036.86","Financials","2026082","US0258161092","New York Stock Exchange Inc."
"AFL","AFLAC INC","Equity","0.33","75.38","572,346.00","43,143,441.48","43,143,441.48","Financials","2026361","US0010551028","New York Stock Exchange Inc."
"NKE","NIKE INC CLASS B","Equity","0.33","52.99","812,432.00","43,050,771.68","43,050,771.68","Consumer Discretionary","2640147","US6541061031","New York Stock Exchange Inc."
"CAT","CATERPILLAR INC","Equity","0.32","105.43","401,422.00","42,321,921.46","42,321,921.46","Industrials","2180201","US1491231015","New York Stock Exchange Inc."
"CL","COLGATE-PALMOLIVE","Equity","0.32","76.36","553,880.00","42,294,276.80","42,294,276.80","Consumer Staples","2209106","US1941621039","New York Stock Exchange Inc."
"STT","STATE STREET CORP","Equity","0.32","81.46","511,905.00","41,699,781.30","41,699,781.30","Financials","2842040","US8574771031","New York Stock Exchange Inc."
"SRE","SEMPRA ENERGY","Equity","0.32","116.49","357,255.00","41,616,634.95","41,616,634.95","Utilities","2138158","US8168511090","New York Stock Exchange Inc."
"BAX","BAXTER INTERNATIONAL INC","Equity","0.31","59.31","691,977.00","41,041,155.87","41,041,155.87","Health Care","2085102","US0718131099","New York Stock Exchange Inc."
"UNP","UNION PACIFIC CORP","Equity","0.30","110.30","359,729.00","39,678,108.70","39,678,108.70","Industrials","2914734","US9078181081","New York Stock Exchange Inc."
"USD","USD CASH","Cash","0.30","100.00","39,679,207.00","39,679,206.99","39,679,206.99","Cash and/or Derivatives","-","-","-"
"VLO","VALERO ENERGY CORP","Equity","0.30","61.47","643,084.00","39,530,373.48","39,530,373.48","Energy","2041364","US91913Y1001","New York Stock Exchange Inc."
"KR","KROGER","Equity","0.30","29.78","1,317,578.00","39,237,472.84","39,237,472.84","Consumer Staples","2497406","US5010441013","New York Stock Exchange Inc."
"MPC","MARATHON PETROLEUM CORP","Equity","0.30","52.04","752,665.00","39,168,686.60","39,168,686.60","Energy","B3K3L40","US56585A1025","New York Stock Exchange Inc."
"PPL","PPL CORP","Equity","0.29","39.91","969,491.00","38,692,385.81","38,692,385.81","Utilities","2680905","US69351T1060","New York Stock Exchange Inc."
"D","DOMINION ENERGY INC","Equity","0.29","80.77","474,844.00","38,353,149.88","38,353,149.88","Utilities","2542049","US25746U1097","New York Stock Exchange Inc."
"CCL","CARNIVAL CORP","Equity","0.29","64.07","596,132.00","38,194,177.24","38,194,177.24","Consumer Discretionary","2523044","PA1436583006","New York Stock Exchange Inc."
"EIX","EDISON INTERNATIONAL","Equity","0.29","81.57","464,748.00","37,909,494.36","37,909,494.36","Utilities","2829515","US2810201077","New York Stock Exchange Inc."
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Equity","0.29","80.52","470,760.00","37,905,595.20","37,905,595.20","Materials","B3SPXZ3","NL0009434992","New York Stock Exchange Inc."
"TMO","THERMO FISHER SCIENTIFIC INC","Equity","0.29","172.79","217,202.00","37,530,333.58","37,530,333.58","Health Care","2886907","US8835561023","New York Stock Exchange Inc."
"STI","SUNTRUST BANKS INC","Equity","0.28","53.37","700,744.00","37,398,707.28","37,398,707.28","Financials","2860990","US8679141031","New York Stock Exchange Inc."
"WDC","WESTERN DIGITAL CORP","Equity","0.28","90.06","410,884.00","37,004,213.04","37,004,213.04","Information Technology","2954699","US9581021055","NASDAQ"
"OXY","OCCIDENTAL PETROLEUM CORP","Equity","0.28","58.93","621,305.00","36,613,503.65","36,613,503.65","Energy","2655408","US6745991058","New York Stock Exchange Inc."
"BLK","BLACKROCK INC","Equity","0.27","409.24","88,185.00","36,088,829.40","36,088,829.40","Financials","2494504","US09247X1019","New York Stock Exchange Inc."
"ED","CONSOLIDATED EDISON INC","Equity","0.27","82.79","435,257.00","36,034,927.03","36,034,927.03","Utilities","2216850","US2091151041","New York Stock Exchange Inc."
"EOG","EOG RESOURCES INC","Equity","0.27","90.31","394,956.00","35,668,476.36","35,668,476.36","Energy","2318024","US26875P1012","New York Stock Exchange Inc."
"WY","WEYERHAEUSER REIT","Equity","0.27","32.96","1,068,514.00","35,218,221.44","35,218,221.44","Real Estate","2958936","US9621661043","New York Stock Exchange Inc."
"PGR","PROGRESSIVE CORP","Equity","0.27","42.43","828,629.00","35,158,728.47","35,158,728.47","Financials","2705024","US7433151039","New York Stock Exchange Inc."
"LOW","LOWES COMPANIES INC","Equity","0.27","78.77","444,664.00","35,026,183.28","35,026,183.28","Consumer Discretionary","2536763","US5486611073","New York Stock Exchange Inc."
"AAL","AMERICAN AIRLINES GROUP INC","Equity","0.26","48.41","718,812.00","34,797,688.92","34,797,688.92","Industrials","BCV7KT2","US02376R1023","NASDAQ"
"DHR","DANAHER CORP","Equity","0.26","84.94","409,141.00","34,752,436.54","34,752,436.54","Health Care","2250870","US2358511028","New York Stock Exchange Inc."
"XEL","XCEL ENERGY INC","Equity","0.26","47.91","723,823.00","34,678,359.93","34,678,359.93","Utilities","2614807","US98389B1008","New York Stock Exchange Inc."
"MTB","M&T BANK CORP","Equity","0.26","156.47","219,527.00","34,349,389.69","34,349,389.69","Financials","2340168","US55261F1049","New York Stock Exchange Inc."
"ADM","ARCHER DANIELS MIDLAND","Equity","0.26","41.58","814,792.00","33,879,051.36","33,879,051.36","Consumer Staples","2047317","US0394831020","New York Stock Exchange Inc."
"DLPH","DELPHI AUTOMOTIVE PLC","Equity","0.26","87.97","383,670.00","33,751,449.90","33,751,449.90","Consumer Discretionary","B783TY6","JE00B783TY65","New York Stock Exchange Inc."
"CAH","CARDINAL HEALTH INC","Equity","0.25","74.29","450,183.00","33,444,095.07","33,444,095.07","Health Care","2175672","US14149Y1082","New York Stock Exchange Inc."
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Equity","0.25","44.91","722,595.00","32,451,741.45","32,451,741.45","Utilities","2707677","US7445731067","New York Stock Exchange Inc."
"KMB","KIMBERLY CLARK CORP","Equity","0.24","129.73","243,483.00","31,587,049.59","31,587,049.59","Consumer Staples","2491839","US4943681035","New York Stock Exchange Inc."
"IP","INTERNATIONAL PAPER","Equity","0.24","52.88","587,027.00","31,041,987.76","31,041,987.76","Materials","2465254","US4601461035","New York Stock Exchange Inc."
"EBAY","EBAY INC","Equity","0.23","34.30","879,671.00","30,172,715.30","30,172,715.30","Information Technology","2293819","US2786421030","NASDAQ"
"SYF","SYNCHRONY FINANCIAL","Equity","0.22","26.85","1,099,628.00","29,525,011.80","29,525,011.80","Financials","BP96PS6","US87165B1035","New York Stock Exchange Inc."
"EMR","EMERSON ELECTRIC","Equity","0.22","59.12","497,334.00","29,402,386.08","29,402,386.08","Industrials","2313405","US2910111044","New York Stock Exchange Inc."
"ES","EVERSOURCE ENERGY","Equity","0.21","62.07","452,617.00","28,093,937.19","28,093,937.19","Utilities","BVVN4Q8","US30040W1080","New York Stock Exchange Inc."
"DTE","DTE ENERGY","Equity","0.21","109.52","256,279.00","28,067,676.08","28,067,676.08","Utilities","2280220","US2333311072","New York Stock Exchange Inc."
"WLTW","WILLIS TOWERS WATSON PLC","Equity","0.20","146.63","181,696.00","26,642,084.48","26,642,084.48","Financials","BDB6Q21","IE00BDB6Q211","NASDAQ"
"CSX","CSX CORP","Equity","0.20","54.17","488,831.00","26,479,975.27","26,479,975.27","Industrials","2160753","US1264081035","NASDAQ"
"HIG","HARTFORD FINANCIAL SERVICES GROUP","Equity","0.20","49.39","534,098.00","26,379,100.22","26,379,100.22","Financials","2476193","US4165151048","New York Stock Exchange Inc."
"DE","DEERE","Equity","0.20","122.46","213,492.00","26,144,230.32","26,144,230.32","Industrials","2261203","US2441991054","New York Stock Exchange Inc."
"MYL","MYLAN NV","Equity","0.19","38.98","657,880.00","25,644,162.40","25,644,162.40","Health Care","BVFMFG8","NL0011031208","NASDAQ"
"VFC","VF CORP","Equity","0.19","53.80","473,256.00","25,461,172.80","25,461,172.80","Consumer Discretionary","2928683","US9182041080","New York Stock Exchange Inc."
"FITB","FIFTH THIRD BANCORP","Equity","0.19","23.74","1,069,803.00","25,397,123.22","25,397,123.22","Financials","2336747","US3167731005","NASDAQ"
"TAP","MOLSON COORS BREWING CLASS B","Equity","0.19","94.79","263,450.00","24,972,425.50","24,972,425.50","Consumer Staples","B067BM3","US60871R2094","New York Stock Exchange Inc."
"MON","MONSANTO","Equity","0.18","117.42","206,827.00","24,285,626.34","24,285,626.34","Materials","2654320","US61166W1018","New York Stock Exchange Inc."
"PFG","PRINCIPAL FINANCIAL GROUP INC","Equity","0.18","62.91","381,936.00","24,027,593.76","24,027,593.76","Financials","2803014","US74251V1026","New York Stock Exchange Inc."
"SPG","SIMON PROPERTY GROUP REIT INC","Equity","0.18","154.25","155,376.00","23,966,748.00","23,966,748.00","Real Estate","2812452","US8288061091","New York Stock Exchange Inc."
"RF","REGIONS FINANCIAL CORP","Equity","0.18","13.84","1,721,973.00","23,832,106.32","23,832,106.32","Financials","B01R311","US7591EP1005","New York Stock Exchange Inc."
"PX","PRAXAIR INC","Equity","0.18","132.29","178,289.00","23,585,851.81","23,585,851.81","Materials","2699291","US74005P1049","New York Stock Exchange Inc."
"HAL","HALLIBURTON","Equity","0.18","45.19","520,384.00","23,516,152.96","23,516,152.96","Energy","2405302","US4062161017","New York Stock Exchange Inc."
"TSN","TYSON FOODS INC CLASS A","Equity","0.18","57.34","409,304.00","23,469,491.36","23,469,491.36","Consumer Staples","2909730","US9024941034","New York Stock Exchange Inc."
"CAG","CONAGRA BRANDS INC","Equity","0.17","38.54","589,002.00","22,700,137.08","22,700,137.08","Consumer Staples","2215460","US2058871029","New York Stock Exchange Inc."
"RTN","RAYTHEON","Equity","0.17","164.01","138,072.00","22,645,188.72","22,645,188.72","Industrials","2758051","US7551115071","New York Stock Exchange Inc."
"ECL","ECOLAB INC","Equity","0.17","132.84","167,929.00","22,307,688.36","22,307,688.36","Materials","2304227","US2788651006","New York Stock Exchange Inc."
"ABC","AMERISOURCEBERGEN CORP","Equity","0.16","91.77","235,865.00","21,645,331.05","21,645,331.05","Health Care","2795393","US03073E1055","New York Stock Exchange Inc."
"GIS","GENERAL MILLS INC","Equity","0.16","56.74","372,993.00","21,163,622.82","21,163,622.82","Consumer Staples","2367026","US3703341046","New York Stock Exchange Inc."
"SJM","JM SMUCKER","Equity","0.16","127.85","165,487.00","21,157,512.95","21,157,512.95","Consumer Staples","2951452","US8326964058","New York Stock Exchange Inc."
"FOXA","TWENTY FIRST CENTURY FOX INC CLASS","Equity","0.16","27.12","779,677.00","21,144,840.24","21,144,840.24","Consumer Discretionary","BBM4S68","US90130A1016","NASDAQ"
"HCP","HCP REIT INC","Equity","0.16","31.34","669,458.00","20,980,813.72","20,980,813.72","Real Estate","2417578","US40414L1098","New York Stock Exchange Inc."
"CME","CME GROUP INC CLASS A","Equity","0.16","117.29","178,639.00","20,952,568.31","20,952,568.31","Financials","2965839","US12572Q1058","NASDAQ"
"LNC","LINCOLN NATIONAL CORP","Equity","0.16","64.98","321,148.00","20,868,197.04","20,868,197.04","Financials","2516378","US5341871094","New York Stock Exchange Inc."
"HSIC","HENRY SCHEIN INC","Equity","0.16","183.97","112,933.00","20,776,284.01","20,776,284.01","Health Care","2416962","US8064071025","NASDAQ"
"XRAY","DENTSPLY SIRONA INC","Equity","0.16","63.52","326,843.00","20,761,067.36","20,761,067.36","Health Care","BYNPPC6","US24906P1093","NASDAQ"
"BEN","FRANKLIN RESOURCES INC","Equity","0.16","41.79","491,368.00","20,534,268.72","20,534,268.72","Financials","2350684","US3546131018","New York Stock Exchange Inc."
"BLL","BALL CORP","Equity","0.16","40.90","499,962.00","20,448,445.80","20,448,445.80","Materials","2073022","US0584981064","New York Stock Exchange Inc."
"ETR","ENTERGY CORP","Equity","0.15","79.06","255,652.00","20,211,847.12","20,211,847.12","Utilities","2317087","US29364G1031","New York Stock Exchange Inc."
"APC","ANADARKO PETROLEUM CORP","Equity","0.15","50.53","397,267.00","20,073,901.51","20,073,901.51","Energy","2032380","US0325111070","New York Stock Exchange Inc."
"AME","AMETEK INC","Equity","0.15","61.02","327,713.00","19,997,047.26","19,997,047.26","Industrials","2089212","US0311001004","New York Stock Exchange Inc."
"TEL","TE CONNECTIVITY LTD","Equity","0.15","78.85","252,519.00","19,911,123.15","19,911,123.15","Information Technology","B62B7C3","CH0102993182","New York Stock Exchange Inc."
"WHR","WHIRLPOOL CORP","Equity","0.15","185.54","106,102.00","19,686,165.08","19,686,165.08","Consumer Discretionary","2960384","US9633201069","New York Stock Exchange Inc."
"AEE","AMEREN CORP","Equity","0.15","56.75","346,750.00","19,678,062.50","19,678,062.50","Utilities","2050832","US0236081024","New York Stock Exchange Inc."
"GPC","GENUINE PARTS","Equity","0.15","92.62","210,892.00","19,532,817.04","19,532,817.04","Consumer Discretionary","2367480","US3724601055","New York Stock Exchange Inc."
"CTL","CENTURYLINK INC","Equity","0.15","24.95","780,731.00","19,479,238.45","19,479,238.45","Telecommunications","2185046","US1567001060","New York Stock Exchange Inc."
"WRK","WESTROCK","Equity","0.15","54.42","355,904.00","19,368,295.68","19,368,295.68","Materials","BYR0914","US96145D1054","New York Stock Exchange Inc."
"HBAN","HUNTINGTON BANCSHARES INC","Equity","0.15","12.54","1,543,408.00","19,354,336.32","19,354,336.32","Financials","2445966","US4461501045","NASDAQ"
"FTI","TECHNIPFMC PLC","Equity","0.15","28.95","665,276.00","19,259,740.20","19,259,740.20","Energy","BDSFG98","GB00BDSFG982","New York Stock Exchange Inc."
"APD","AIR PRODUCTS AND CHEMICALS INC","Equity","0.15","144.06","133,392.00","19,216,451.52","19,216,451.52","Materials","2011602","US0091581068","New York Stock Exchange Inc."
"BHI","BAKER HUGHES INC","Equity","0.15","55.15","346,438.00","19,106,055.70","19,106,055.70","Energy","2072085","US0572241075","New York Stock Exchange Inc."
"CMS","CMS ENERGY CORP","Equity","0.14","47.41","399,935.00","18,960,918.35","18,960,918.35","Utilities","2219224","US1258961002","New York Stock Exchange Inc."
